GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
0500000US42073,42073,"Lawrence County, Pennsylvania",10645,1100,25441,2152,45223,2781,70033,3966,142451,16382,233518,48423
0500000US42075,42075,"Lebanon County, Pennsylvania",15610,1622,37119,2446,55017,2624,79919,3545,148893,12326,236895,39391
0500000US42077,42077,"Lehigh County, Pennsylvania",13860,1160,35194,1813,58551,1902,87400,2612,173213,9410,293193,27960
0500000US42079,42079,"Luzerne County, Pennsylvania",10526,680,26466,1270,44441,1589,72576,2556,141803,6473,219842,17501
0500000US42081,42081,"Lycoming County, Pennsylvania",11027,1660,27889,2177,45261,2728,71594,3934,137194,8112,214743,22798
0500000US42085,42085,"Mercer County, Pennsylvania",11042,1142,26705,1984,44264,2773,68796,3515,134170,16958,226070,61553
0500000US42089,42089,"Monroe County, Pennsylvania",13730,2840,35917,3239,62544,5625,88873,4304,154931,10898,233126,27156
0500000US42091,42091,"Montgomery County, Pennsylvania",19417,953,48060,1286,79401,1564,120997,2456,264727,8738,471378,25643
0500000US42095,42095,"Northampton County, Pennsylvania",14604,1324,37592,2269,62021,2363,94140,3728,195784,18137,335326,65602
0500000US42097,42097,"Northumberland County, Pennsylvania",11198,1438,26028,1894,40475,2788,63237,3049,122594,8627,204305,30393
0500000US42101,42101,"Philadelphia County, Pennsylvania",7020,374,21305,756,38917,992,64055,1528,155232,5605,283745,16912
0500000US42107,42107,"Schuylkill County, Pennsylvania",10949,1086,26703,1904,43478,2300,66385,2719,123199,8983,186508,28120
0500000US42111,42111,"Somerset County, Pennsylvania",12335,1138,29022,2121,46504,2623,68359,3325,143474,23519,262159,82662
0500000US42125,42125,"Washington County, Pennsylvania",13726,984,33589,1523,56385,2636,90155,3511,183576,10273,307015,28874
0500000US42129,42129,"Westmoreland County, Pennsylvania",13087,829,33062,1598,54445,1744,81447,2589,160721,7188,256029,22160
0500000US42133,42133,"York County, Pennsylvania",14489,883,35974,1440,58133,1864,86388,2007,171910,9168,289658,31199
