GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35
0600000US4209161664,4209161664,"Plymouth township, Montgomery County, Pennsylvania",11679,5562,27,17,70,100,50,151,145,157,1511,273,754,261,1295,427,207,117,6117,19,21,61,157,88,113,213,214,2086,379,681,338,1148,399,162,38
0600000US4209162416,4209162416,"Pottstown borough, Montgomery County, Pennsylvania",14634,6799,27,7,36,190,265,381,274,298,3055,485,559,277,661,158,100,26,7835,67,11,63,308,319,450,420,244,3596,425,638,422,630,191,51,0
0600000US4209163808,4209163808,"Red Hill borough, Montgomery County, Pennsylvania",1519,687,0,7,4,39,24,39,30,24,208,43,71,71,96,31,0,0,832,8,6,18,58,40,46,17,33,252,59,125,63,77,25,5,0
0600000US4209165568,4209165568,"Rockledge borough, Montgomery County, Pennsylvania",1782,841,0,0,4,7,13,50,32,32,314,31,141,80,116,21,0,0,941,10,0,4,9,6,53,16,49,328,81,92,96,143,40,8,6
0600000US4209166576,4209166576,"Royersford borough, Montgomery County, Pennsylvania",2929,1384,7,14,5,33,17,82,48,29,535,90,153,76,194,82,8,11,1545,12,0,23,68,37,54,74,56,598,94,174,140,167,42,6,0
0600000US4209167528,4209167528,"Salford township, Montgomery County, Pennsylvania",1570,790,0,4,15,36,28,21,25,9,295,47,84,26,125,53,19,3,780,0,0,0,10,12,30,13,7,304,54,107,59,131,45,8,0
0600000US4209168328,4209168328,"Schwenksville borough, Montgomery County, Pennsylvania",943,448,0,0,0,9,6,9,9,26,191,40,45,21,62,20,6,4,495,2,0,0,23,20,19,12,19,169,41,62,33,79,9,7,0
0600000US4209171016,4209171016,"Skippack township, Montgomery County, Pennsylvania",4446,2229,0,14,0,10,36,48,71,71,555,124,304,151,522,208,65,50,2217,0,0,0,10,0,27,25,44,679,141,300,180,481,248,35,47
0600000US4209171856,4209171856,"Souderton borough, Montgomery County, Pennsylvania",4468,2176,16,3,7,76,93,106,95,80,887,84,179,98,314,125,13,0,2292,5,0,14,92,88,106,51,65,860,177,241,184,241,118,50,0
0600000US4209173088,4209173088,"Springfield township, Montgomery County, Pennsylvania",14346,6189,28,11,23,111,47,77,152,172,1151,254,720,308,1817,743,368,207,8157,7,7,35,138,201,89,274,274,1994,350,861,528,2041,1011,204,143
0600000US4209176304,4209176304,"Telford borough, Montgomery County, Pennsylvania",1629,789,0,0,6,0,31,30,22,29,303,58,100,57,81,56,16,0,840,5,7,0,27,16,5,27,21,311,53,80,118,117,47,6,0
0600000US4209177152,4209177152,"Towamencin township, Montgomery County, Pennsylvania",12085,5529,0,8,28,49,59,61,85,83,961,249,824,393,1630,578,304,217,6556,18,11,29,144,100,91,98,115,1696,449,846,485,1616,613,181,64
0600000US4209177304,4209177304,"Trappe borough, Montgomery County, Pennsylvania",2274,1134,0,0,0,0,12,12,12,8,313,54,137,63,364,108,33,18,1140,0,0,14,19,16,16,17,10,311,81,122,89,365,56,0,24
0600000US4209179008,4209179008,"Upper Dublin township, Montgomery County, Pennsylvania",17493,8213,21,28,82,44,26,67,77,155,1156,245,704,328,2848,1127,915,390,9280,43,42,85,119,69,104,107,195,1891,426,735,661,2749,1558,296,200
0600000US4209179040,4209179040,"Upper Frederick township, Montgomery County, Pennsylvania",2140,1013,0,0,0,39,25,9,24,17,394,93,135,57,151,60,0,9,1127,4,0,0,50,27,30,38,20,507,66,116,54,139,64,8,4
0600000US4209179056,4209179056,"Upper Gwynedd township, Montgomery County, Pennsylvania",10000,4623,9,0,24,56,34,33,67,68,866,195,553,314,1450,670,114,170,5377,18,10,14,78,68,82,120,90,1372,310,570,400,1390,671,114,70
0600000US4209179064,4209179064,"Upper Hanover township, Montgomery County, Pennsylvania",3371,1684,11,0,15,71,22,53,51,74,686,103,196,92,167,108,19,16,1687,17,29,23,46,38,50,40,40,665,136,156,110,172,145,12,8
0600000US4209179136,4209179136,"Upper Merion township, Montgomery County, Pennsylvania",19803,9639,40,19,17,86,70,113,113,121,1812,366,1122,492,3066,1352,472,378,10164,48,14,42,137,108,168,101,186,2684,571,906,609,2806,1341,256,187
0600000US4209179176,4209179176,"Upper Moreland township, Montgomery County, Pennsylvania",17768,8215,58,0,23,132,80,133,176,226,2411,555,1197,472,1879,559,221,93,9553,31,0,6,245,131,149,192,256,3424,603,1241,706,1702,672,125,70
0600000US4209179240,4209179240,"Upper Pottsgrove township, Montgomery County, Pennsylvania",2724,1334,5,0,0,31,61,81,17,31,486,54,170,73,199,73,31,22,1390,0,0,0,58,20,76,48,5,555,67,108,103,245,84,21,0
0600000US4209179256,4209179256,"Upper Providence township, Montgomery County, Pennsylvania",10396,4808,0,0,14,38,73,80,79,148,990,227,454,319,1513,621,86,166,5588,11,0,13,83,58,59,237,148,1451,381,591,426,1493,477,102,58
0600000US4209179280,4209179280,"Upper Salford township, Montgomery County, Pennsylvania",2029,1008,0,0,0,25,35,30,53,18,293,35,140,82,186,87,11,13,1021,11,0,0,44,21,33,13,35,334,67,60,79,265,50,9,0
0600000US4209182736,4209182736,"West Conshohocken borough, Montgomery County, Pennsylvania",1008,497,0,1,0,13,2,13,27,13,171,27,36,7,126,38,16,7,511,0,6,6,16,9,8,24,11,162,46,48,29,107,32,5,2
0600000US4209183696,4209183696,"West Norriton township, Montgomery County, Pennsylvania",11152,5143,7,15,6,34,99,93,58,175,1451,353,629,366,1331,381,80,65,6009,27,18,7,83,90,165,132,118,2007,256,689,379,1331,584,123,0
0600000US4209183912,4209183912,"West Pottsgrove township, Montgomery County, Pennsylvania",2587,1251,24,0,10,41,49,84,43,28,578,42,101,77,122,19,8,25,1336,0,7,0,74,43,67,57,55,642,40,56,106,142,39,8,0
0600000US4209184624,4209184624,"Whitemarsh township, Montgomery County, Pennsylvania",11766,5532,6,0,23,102,65,73,84,102,890,245,536,224,1749,585,668,180,6234,26,6,13,119,107,78,71,120,1481,248,631,457,1574,927,265,111
0600000US4209184888,4209184888,"Whitpain township, Montgomery County, Pennsylvania",12994,6074,14,0,11,58,54,39,72,61,829,178,628,263,2284,790,454,339,6920,20,0,11,109,27,62,67,169,1372,356,676,535,2042,1069,289,116
0600000US4209186496,4209186496,"Worcester township, Montgomery County, Pennsylvania",5284,2444,0,0,31,42,7,36,16,40,461,96,293,126,822,345,76,53,2840,14,8,0,29,21,9,38,47,690,193,321,191,796,378,89,16
0600000US4210160000,4210160000,"Philadelphia city, Philadelphia County, Pennsylvania",966197,428856,8081,3144,7362,12881,13215,22640,24295,31319,138711,22522,43717,17627,47873,19193,10911,5365,537341,9472,3680,8450,19547,17132,29072,31961,35839,183348,31575,52599,25367,52063,25152,8203,3881
