GEOID,NAME,racUniverse,racWhite,hispUniverse,notHisp,whiteNotHisp,povUniverse,stcty,above200
42045410200,"Census Tract 4102, Delaware County, Pennsylvania",3715,3035,3715,3581,2915,3705,42045,3532
42045410301,"Census Tract 4103.01, Delaware County, Pennsylvania",8012,6368,8012,7824,6289,6080,42045,5169
42045410302,"Census Tract 4103.02, Delaware County, Pennsylvania",9530,8041,9530,9428,8030,9481,42045,8481
42045410400,"Census Tract 4104, Delaware County, Pennsylvania",9112,7912,9112,9035,7835,9112,42045,8603
42045410500,"Census Tract 4105, Delaware County, Pennsylvania",5210,719,5210,4708,611,5201,42045,1563
42045410601,"Census Tract 4106.01, Delaware County, Pennsylvania",3472,3157,3472,3294,3061,3460,42045,2910
42045410602,"Census Tract 4106.02, Delaware County, Pennsylvania",4863,4465,4863,4679,4344,4828,42045,3859
42045410700,"Census Tract 4107, Delaware County, Pennsylvania",5618,1037,5618,5047,828,4301,42045,1469
42045410800,"Census Tract 4108, Delaware County, Pennsylvania",7986,6992,7986,7895,6901,7789,42045,6869
42045980000,"Census Tract 9800, Delaware County, Pennsylvania",0,0,0,0,0,0,42045,0
42091200103,"Census Tract 2001.03, Montgomery County, Pennsylvania",4130,3519,4130,4069,3519,4010,42091,3454
42101036201,"Census Tract 362.01, Philadelphia County, Pennsylvania",4778,4187,4778,4578,4023,4755,42101,3856
42101036202,"Census Tract 362.02, Philadelphia County, Pennsylvania",5966,5242,5966,5540,4816,5841,42101,4506
42101036203,"Census Tract 362.03, Philadelphia County, Pennsylvania",5472,5132,5472,5140,4961,5472,42101,4497
42101036301,"Census Tract 363.01, Philadelphia County, Pennsylvania",3454,2793,3454,3358,2734,3454,42101,2726
42101036302,"Census Tract 363.02, Philadelphia County, Pennsylvania",3450,2303,3450,3070,2122,3450,42101,2597
42101036303,"Census Tract 363.03, Philadelphia County, Pennsylvania",6059,5600,6059,6017,5558,6059,42101,4777
42101036400,"Census Tract 364, Philadelphia County, Pennsylvania",815,565,815,746,522,656,42101,248
42101036501,"Census Tract 365.01, Philadelphia County, Pennsylvania",5137,4162,5137,5056,4081,4891,42101,3553
42101036502,"Census Tract 365.02, Philadelphia County, Pennsylvania",4134,3755,4134,3913,3705,4134,42101,3480
42101036600,"Census Tract 366, Philadelphia County, Pennsylvania",1945,1308,1945,1852,1300,1924,42101,1744
42101036700,"Census Tract 367, Philadelphia County, Pennsylvania",3003,2290,3003,2729,2119,2984,42101,2456
42101036900,"Census Tract 369, Philadelphia County, Pennsylvania",5355,3345,5355,5152,3171,1530,42101,646
42101037200,"Census Tract 372, Philadelphia County, Pennsylvania",4608,3019,4608,4447,2936,4608,42101,2789
42101037300,"Census Tract 373, Philadelphia County, Pennsylvania",5835,5088,5835,5521,4820,5815,42101,4985
42101037500,"Census Tract 375, Philadelphia County, Pennsylvania",4178,1838,4178,3838,1746,3879,42101,2585
42101037600,"Census Tract 376, Philadelphia County, Pennsylvania",3058,1469,3058,2679,1231,2983,42101,1424
42101037700,"Census Tract 377, Philadelphia County, Pennsylvania",5476,1945,5476,4856,1574,3583,42101,893
42101037800,"Census Tract 378, Philadelphia County, Pennsylvania",2624,2164,2624,2417,1985,2614,42101,1696
42101037900,"Census Tract 379, Philadelphia County, Pennsylvania",5437,5235,5437,5285,5216,5437,42101,3365
42101038000,"Census Tract 380, Philadelphia County, Pennsylvania",2441,1944,2441,1744,1472,2409,42101,1051
42101038100,"Census Tract 381, Philadelphia County, Pennsylvania",796,518,796,664,393,796,42101,358
42101038200,"Census Tract 382, Philadelphia County, Pennsylvania",2580,1601,2580,1865,1273,2559,42101,1084
42101038300,"Census Tract 383, Philadelphia County, Pennsylvania",3744,1085,3744,1191,252,3383,42101,878
42101038400,"Census Tract 384, Philadelphia County, Pennsylvania",2449,2034,2449,2385,2006,2430,42101,1974
42101038500,"Census Tract 385, Philadelphia County, Pennsylvania",1866,1592,1866,1804,1551,1802,42101,1440
42101038600,"Census Tract 386, Philadelphia County, Pennsylvania",1410,1160,1410,1347,1119,1404,42101,1292
42101038700,"Census Tract 387, Philadelphia County, Pennsylvania",2572,2043,2572,2468,1983,1787,42101,1536
42101038800,"Census Tract 388, Philadelphia County, Pennsylvania",3895,2321,3895,3786,2262,3863,42101,3233
42101038900,"Census Tract 389, Philadelphia County, Pennsylvania",3181,340,3181,3126,334,3181,42101,1675
42101039000,"Census Tract 390, Philadelphia County, Pennsylvania",9285,1838,9285,6938,1019,9141,42101,3231
42101980000,"Census Tract 9800, Philadelphia County, Pennsylvania",1026,588,1026,902,524,154,42101,97
42101980100,"Census Tract 9801, Philadelphia County, Pennsylvania",107,107,107,107,107,107,42101,86
42101980200,"Census Tract 9802, Philadelphia County, Pennsylvania",715,624,715,687,596,403,42101,341
42101980300,"Census Tract 9803, Philadelphia County, Pennsylvania",0,0,0,0,0,0,42101,0
42101980400,"Census Tract 9804, Philadelphia County, Pennsylvania",0,0,0,0,0,0,42101,0
42101980500,"Census Tract 9805, Philadelphia County, Pennsylvania",0,0,0,0,0,0,42101,0
42101980600,"Census Tract 9806, Philadelphia County, Pennsylvania",0,0,0,0,0,0,42101,0
42101980700,"Census Tract 9807, Philadelphia County, Pennsylvania",0,0,0,0,0,0,42101,0
42101980800,"Census Tract 9808, Philadelphia County, Pennsylvania",0,0,0,0,0,0,42101,0
42101980900,"Census Tract 9809, Philadelphia County, Pennsylvania",4,4,4,4,4,4,42101,4
42101989100,"Census Tract 9891, Philadelphia County, Pennsylvania",2926,568,2926,2408,381,91,42101,2
42091200104,"Census Tract 2001.04, Montgomery County, Pennsylvania",4217,3875,4217,4217,3875,4207,42091,3559
42091200105,"Census Tract 2001.05, Montgomery County, Pennsylvania",2887,2334,2887,2825,2276,2887,42091,2557
42091200106,"Census Tract 2001.06, Montgomery County, Pennsylvania",1951,1613,1951,1901,1563,1951,42091,1489
42091200200,"Census Tract 2002, Montgomery County, Pennsylvania",1375,1255,1375,1323,1220,1226,42091,1048
42091200301,"Census Tract 2003.01, Montgomery County, Pennsylvania",5946,4428,5946,5495,4024,5928,42091,4823
42091200305,"Census Tract 2003.05, Montgomery County, Pennsylvania",2240,2170,2240,2145,2075,2188,42091,1829
42091200306,"Census Tract 2003.06, Montgomery County, Pennsylvania",3436,3320,3436,3299,3252,3436,42091,2790
42091200307,"Census Tract 2003.07, Montgomery County, Pennsylvania",3116,2471,3116,2958,2335,2935,42091,2225
42091200308,"Census Tract 2003.08, Montgomery County, Pennsylvania",3983,3202,3983,3950,3169,3983,42091,2959
42091200309,"Census Tract 2003.09, Montgomery County, Pennsylvania",2788,2643,2788,2604,2474,2788,42091,2341
42091200310,"Census Tract 2003.10, Montgomery County, Pennsylvania",2709,2612,2709,2680,2583,2622,42091,2148
42091200401,"Census Tract 2004.01, Montgomery County, Pennsylvania",3228,3020,3228,2808,2720,3228,42091,2683
42091200402,"Census Tract 2004.02, Montgomery County, Pennsylvania",4184,3844,4184,4015,3692,4175,42091,3278
42091200501,"Census Tract 2005.01, Montgomery County, Pennsylvania",4115,3889,4115,3921,3705,3879,42091,3504
42091200502,"Census Tract 2005.02, Montgomery County, Pennsylvania",4931,4000,4931,4852,3921,4893,42091,4076
42091200505,"Census Tract 2005.05, Montgomery County, Pennsylvania",7594,6223,7594,7460,6119,7236,42091,6514
42091200506,"Census Tract 2005.06, Montgomery County, Pennsylvania",4524,3731,4524,4499,3706,4524,42091,4098
42091200507,"Census Tract 2005.07, Montgomery County, Pennsylvania",5352,4662,5352,5263,4588,5327,42091,4813
42091200602,"Census Tract 2006.02, Montgomery County, Pennsylvania",8764,5176,8764,8380,4994,8750,42091,7734
42091200603,"Census Tract 2006.03, Montgomery County, Pennsylvania",3370,2820,3370,3277,2737,3209,42091,2934
42091200605,"Census Tract 2006.05, Montgomery County, Pennsylvania",6066,4721,6066,5949,4667,6003,42091,5172
42091200606,"Census Tract 2006.06, Montgomery County, Pennsylvania",3327,2504,3327,3198,2405,3327,42091,3024
42091200607,"Census Tract 2006.07, Montgomery County, Pennsylvania",4328,3251,4328,4253,3184,4328,42091,3910
42091200703,"Census Tract 2007.03, Montgomery County, Pennsylvania",4246,2711,4246,4100,2701,4236,42091,3421
42091200704,"Census Tract 2007.04, Montgomery County, Pennsylvania",3629,2921,3629,3526,2839,3580,42091,2982
42091200707,"Census Tract 2007.07, Montgomery County, Pennsylvania",4044,2872,4044,3597,2625,4035,42091,2963
42091200708,"Census Tract 2007.08, Montgomery County, Pennsylvania",5616,4596,5616,5419,4457,5601,42091,4946
42091200800,"Census Tract 2008, Montgomery County, Pennsylvania",3313,1840,3313,3028,1720,3313,42091,2429
42091200901,"Census Tract 2009.01, Montgomery County, Pennsylvania",4133,2834,4133,4030,2731,3936,42091,2810
42091200902,"Census Tract 2009.02, Montgomery County, Pennsylvania",1240,991,1240,1099,936,1240,42091,880
42091200903,"Census Tract 2009.03, Montgomery County, Pennsylvania",4569,3204,4569,4101,2909,4535,42091,3015
42091200906,"Census Tract 2009.06, Montgomery County, Pennsylvania",1798,1514,1798,1750,1485,1650,42091,1301
42091200907,"Census Tract 2009.07, Montgomery County, Pennsylvania",2512,2362,2512,2456,2306,2512,42091,2180
42091200908,"Census Tract 2009.08, Montgomery County, Pennsylvania",2202,1651,2202,2023,1527,2193,42091,1622
42091201003,"Census Tract 2010.03, Montgomery County, Pennsylvania",4994,3805,4994,4897,3708,4988,42091,4490
42091201004,"Census Tract 2010.04, Montgomery County, Pennsylvania",5326,4260,5326,5079,4058,5048,42091,4510
42091201005,"Census Tract 2010.05, Montgomery County, Pennsylvania",3306,2926,3306,3208,2918,3306,42091,3159
42091201006,"Census Tract 2010.06, Montgomery County, Pennsylvania",2263,2000,2263,2214,1951,2253,42091,2091
42091201100,"Census Tract 2011, Montgomery County, Pennsylvania",3245,2874,3245,3196,2854,3192,42091,2713
42091201201,"Census Tract 2012.01, Montgomery County, Pennsylvania",6135,5214,6135,6091,5183,5867,42091,4939
42091201203,"Census Tract 2012.03, Montgomery County, Pennsylvania",3255,2885,3255,3245,2875,3060,42091,2824
42091201204,"Census Tract 2012.04, Montgomery County, Pennsylvania",2134,1463,2134,2107,1442,2134,42091,1812
42091201301,"Census Tract 2013.01, Montgomery County, Pennsylvania",3567,2712,3567,3195,2465,3393,42091,2856
42091201302,"Census Tract 2013.02, Montgomery County, Pennsylvania",2940,2172,2940,2677,1946,2922,42091,1909
42091201404,"Census Tract 2014.04, Montgomery County, Pennsylvania",4771,4010,4771,4543,3782,4612,42091,3963
42091201406,"Census Tract 2014.06, Montgomery County, Pennsylvania",4647,3815,4647,4647,3815,4647,42091,4352
42091201407,"Census Tract 2014.07, Montgomery County, Pennsylvania",2596,1816,2596,2464,1684,2596,42091,2055
42091201408,"Census Tract 2014.08, Montgomery County, Pennsylvania",4329,3861,4329,4301,3833,4329,42091,4189
42091201409,"Census Tract 2014.09, Montgomery County, Pennsylvania",4450,3999,4450,4394,3960,4450,42091,4215
42091201410,"Census Tract 2014.10, Montgomery County, Pennsylvania",2534,2241,2534,2461,2193,2464,42091,2140
42091201411,"Census Tract 2014.11, Montgomery County, Pennsylvania",2854,2590,2854,2854,2590,2854,42091,2476
42091201501,"Census Tract 2015.01, Montgomery County, Pennsylvania",3630,2839,3630,3505,2741,3343,42091,2717
42091201502,"Census Tract 2015.02, Montgomery County, Pennsylvania",1882,1731,1882,1781,1636,1882,42091,1721
42091201603,"Census Tract 2016.03, Montgomery County, Pennsylvania",4295,2343,4295,4132,2221,4269,42091,3530
42091201604,"Census Tract 2016.04, Montgomery County, Pennsylvania",3084,1864,3084,3041,1864,3068,42091,2465
42091201605,"Census Tract 2016.05, Montgomery County, Pennsylvania",2937,2183,2937,2882,2165,2787,42091,2497
42091201606,"Census Tract 2016.06, Montgomery County, Pennsylvania",2493,1369,2493,2387,1346,2461,42091,1684
42091201607,"Census Tract 2016.07, Montgomery County, Pennsylvania",3541,2614,3541,3446,2556,3541,42091,2481
42091201608,"Census Tract 2016.08, Montgomery County, Pennsylvania",4750,3848,4750,4448,3665,4731,42091,4283
42091201703,"Census Tract 2017.03, Montgomery County, Pennsylvania",3083,2640,3083,2976,2586,3075,42091,2358
42091201704,"Census Tract 2017.04, Montgomery County, Pennsylvania",3349,2780,3349,3329,2760,3267,42091,2716
42091201705,"Census Tract 2017.05, Montgomery County, Pennsylvania",4507,4185,4507,4313,3991,4507,42091,3949
42091201706,"Census Tract 2017.06, Montgomery County, Pennsylvania",4699,3936,4699,4408,3698,4533,42091,3551
42091201800,"Census Tract 2018, Montgomery County, Pennsylvania",2949,2645,2949,2777,2497,2941,42091,2360
42091201901,"Census Tract 2019.01, Montgomery County, Pennsylvania",4946,4458,4946,4751,4292,4946,42091,4421
42091201902,"Census Tract 2019.02, Montgomery County, Pennsylvania",5495,4219,5495,5326,4133,5275,42091,4771
42091202000,"Census Tract 2020, Montgomery County, Pennsylvania",2548,2390,2548,2493,2339,2544,42091,2110
42091202100,"Census Tract 2021, Montgomery County, Pennsylvania",4426,4125,4426,4223,3941,4426,42091,3420
42091202201,"Census Tract 2022.01, Montgomery County, Pennsylvania",4759,3229,4759,4480,2988,4759,42091,4138
42091202202,"Census Tract 2022.02, Montgomery County, Pennsylvania",3117,1002,3117,2868,845,3117,42091,2599
42091202301,"Census Tract 2023.01, Montgomery County, Pennsylvania",4633,3511,4633,4580,3492,4617,42091,3896
42091202302,"Census Tract 2023.02, Montgomery County, Pennsylvania",2130,1377,2130,1966,1314,2130,42091,1756
42091202401,"Census Tract 2024.01, Montgomery County, Pennsylvania",3706,479,3706,3555,416,3679,42091,2082
42091202402,"Census Tract 2024.02, Montgomery County, Pennsylvania",4768,2091,4768,4416,1951,4747,42091,3897
42091202500,"Census Tract 2025, Montgomery County, Pennsylvania",5546,1661,5546,5256,1514,4843,42091,3801
42091202602,"Census Tract 2026.02, Montgomery County, Pennsylvania",2680,2330,2680,2632,2299,2298,42091,1808
42091202603,"Census Tract 2026.03, Montgomery County, Pennsylvania",3291,2833,3291,3196,2756,2799,42091,2254
42091202604,"Census Tract 2026.04, Montgomery County, Pennsylvania",2358,1459,2358,2286,1411,2351,42091,2001
42091203000,"Census Tract 2030, Montgomery County, Pennsylvania",3324,2939,3324,3255,2905,3152,42091,2922
42091203103,"Census Tract 2031.03, Montgomery County, Pennsylvania",2940,2741,2940,2908,2730,2932,42091,2707
42091203104,"Census Tract 2031.04, Montgomery County, Pennsylvania",4096,3911,4096,3929,3744,3987,42091,3640
42091203105,"Census Tract 2031.05, Montgomery County, Pennsylvania",5338,4665,5338,5209,4652,5338,42091,4888
42091203106,"Census Tract 2031.06, Montgomery County, Pennsylvania",1935,1723,1935,1898,1695,1935,42091,1620
42091203203,"Census Tract 2032.03, Montgomery County, Pennsylvania",4289,3265,4289,4170,3146,4289,42091,3391
42091203204,"Census Tract 2032.04, Montgomery County, Pennsylvania",6404,4257,6404,6186,4148,6245,42091,5544
42091203205,"Census Tract 2032.05, Montgomery County, Pennsylvania",2159,1830,2159,2080,1751,2159,42091,1931
42045404102,"Census Tract 4041.02, Delaware County, Pennsylvania",5204,3823,5204,4853,3755,5156,42045,3435
42045404103,"Census Tract 4041.03, Delaware County, Pennsylvania",3472,3323,3472,3429,3280,3472,42045,2755
42045404300,"Census Tract 4043, Delaware County, Pennsylvania",2596,1850,2596,2585,1839,2592,42045,1217
42045404400,"Census Tract 4044, Delaware County, Pennsylvania",1652,702,1652,1564,667,1652,42045,905
42045404500,"Census Tract 4045, Delaware County, Pennsylvania",5564,1278,5564,4347,749,5382,42045,2043
42045404600,"Census Tract 4046, Delaware County, Pennsylvania",2130,314,2130,1926,177,2118,42045,966
42045404700,"Census Tract 4047, Delaware County, Pennsylvania",3942,1943,3942,3719,1806,2383,42045,754
42045404800,"Census Tract 4048, Delaware County, Pennsylvania",2010,228,2010,1645,148,1986,42045,605
42045404900,"Census Tract 4049, Delaware County, Pennsylvania",1266,105,1266,1117,57,1266,42045,264
42045405000,"Census Tract 4050, Delaware County, Pennsylvania",1805,115,1805,1706,115,1798,42045,662
42045405100,"Census Tract 4051, Delaware County, Pennsylvania",2252,186,2252,1942,95,2252,42045,1114
42045405200,"Census Tract 4052, Delaware County, Pennsylvania",3244,137,3244,3017,114,3244,42045,968
42045405300,"Census Tract 4053, Delaware County, Pennsylvania",2523,527,2523,1992,246,2523,42045,1146
42045405400,"Census Tract 4054, Delaware County, Pennsylvania",2050,292,2050,1978,263,2050,42045,1019
42045406100,"Census Tract 4061, Delaware County, Pennsylvania",2281,1739,2281,2243,1734,2281,42045,1600
42045406201,"Census Tract 4062.01, Delaware County, Pennsylvania",3247,2988,3247,3238,2988,3247,42045,2883
42045406202,"Census Tract 4062.02, Delaware County, Pennsylvania",4809,4534,4809,4793,4518,4809,42045,4379
42045406300,"Census Tract 4063, Delaware County, Pennsylvania",3248,1839,3248,2852,1519,3248,42045,1752
42045406401,"Census Tract 4064.01, Delaware County, Pennsylvania",2844,393,2844,2698,376,2823,42045,1510
42045406402,"Census Tract 4064.02, Delaware County, Pennsylvania",1242,184,1242,1235,184,1242,42045,752
42045406500,"Census Tract 4065, Delaware County, Pennsylvania",1671,1141,1671,1563,1111,1643,42045,769
42045406600,"Census Tract 4066, Delaware County, Pennsylvania",2420,1822,2420,2389,1818,2392,42045,1124
42045406700,"Census Tract 4067, Delaware County, Pennsylvania",3482,2899,3482,3457,2874,3475,42045,2197
42045406801,"Census Tract 4068.01, Delaware County, Pennsylvania",4376,3733,4376,4333,3690,4367,42045,3520
42045406802,"Census Tract 4068.02, Delaware County, Pennsylvania",4544,3906,4544,4475,3854,4512,42045,3382
42045406803,"Census Tract 4068.03, Delaware County, Pennsylvania",8034,6645,8034,7834,6601,8034,42045,6159
42045406902,"Census Tract 4069.02, Delaware County, Pennsylvania",5741,5417,5741,5699,5375,5741,42045,4761
42045406903,"Census Tract 4069.03, Delaware County, Pennsylvania",5293,5205,5293,5293,5205,5257,42045,4750
42045406904,"Census Tract 4069.04, Delaware County, Pennsylvania",5731,5130,5731,5679,5097,5123,42045,4299
42045407000,"Census Tract 4070, Delaware County, Pennsylvania",2581,2355,2581,2523,2314,2560,42045,2245
42045407101,"Census Tract 4071.01, Delaware County, Pennsylvania",4146,3752,4146,4011,3628,4111,42045,3635
42045407102,"Census Tract 4071.02, Delaware County, Pennsylvania",3418,3176,3418,3302,3113,3418,42045,3170
42045407201,"Census Tract 4072.01, Delaware County, Pennsylvania",4933,4563,4933,4658,4289,4695,42045,3875
42045407202,"Census Tract 4072.02, Delaware County, Pennsylvania",3430,3322,3430,3392,3287,3051,42045,2667
42045407401,"Census Tract 4074.01, Delaware County, Pennsylvania",3740,2908,3740,3649,2826,3704,42045,3452
42045407404,"Census Tract 4074.04, Delaware County, Pennsylvania",3016,2555,3016,2943,2496,3016,42045,2772
42045407501,"Census Tract 4075.01, Delaware County, Pennsylvania",2365,2034,2365,2337,2006,2365,42045,1831
42045407502,"Census Tract 4075.02, Delaware County, Pennsylvania",2980,2530,2980,2901,2483,2809,42045,2219
42045407600,"Census Tract 4076, Delaware County, Pennsylvania",6307,5332,6307,6068,5147,4938,42045,4433
42045407700,"Census Tract 4077, Delaware County, Pennsylvania",2684,1867,2684,2660,1846,2675,42045,1915
42045407801,"Census Tract 4078.01, Delaware County, Pennsylvania",4331,4129,4331,4289,4096,4277,42045,4014
42045407802,"Census Tract 4078.02, Delaware County, Pennsylvania",6766,6314,6766,6735,6283,6766,42045,6536
42045407803,"Census Tract 4078.03, Delaware County, Pennsylvania",5281,4872,5281,5199,4854,5262,42045,4725
42045407804,"Census Tract 4078.04, Delaware County, Pennsylvania",4522,4313,4522,4495,4313,4522,42045,4022
