"Date","AQI Category","Ozone AQI Value"
"09/04/2008","Unhealthy for Sensitive Groups","147"
"09/05/2008","Good","49"
"09/06/2008","Good","20"
"09/07/2008","Good","41"
"09/08/2008","Moderate","71"
"09/09/2008","Good","33"
"09/10/2008","Good","39"
"09/11/2008","Good","39"
"09/12/2008","Good","33"
"09/13/2008","Good","41"
"09/14/2008","Good","46"
"09/15/2008","Good","45"
"09/16/2008","Good","29"
"09/17/2008","Good","43"
"09/18/2008","Good","48"
"09/19/2008","Good","31"
"09/20/2008","Good","40"
"09/21/2008","Moderate","93"
"09/22/2008","Good","43"
"09/23/2008","Good","35"
"09/24/2008","Good","37"
"09/25/2008","Good","30"
"09/26/2008","Good","26"
"09/27/2008","Good","30"
"09/28/2008","Good","29"
"09/29/2008","Good","28"
"09/30/2008","Good","39"
"10/01/2008","Good","39"
"10/02/2008","Good","28"
"10/03/2008","Good","32"
"10/04/2008","Good","35"
"10/05/2008","Good","46"
"10/06/2008","Good","31"
"10/07/2008","Good","32"
"10/08/2008","Good","42"
"10/09/2008","Good","46"
"10/10/2008","Good","45"
"10/11/2008","Good","44"
"10/12/2008","Good","48"
"10/13/2008","Good","49"
"10/14/2008","Moderate","67"
"10/15/2008","Good","42"
"10/16/2008","Good","45"
"10/17/2008","Good","24"
"10/18/2008","Good","29"
"10/19/2008","Good","30"
"10/20/2008","Good","29"
"10/21/2008","Good","32"
"10/22/2008","Good","24"
"10/23/2008","Good","19"
"10/24/2008","Good","31"
"10/25/2008","Good","35"
"10/26/2008","Good","32"
"10/27/2008","Good","31"
"10/28/2008","Good","25"
"10/29/2008","Good","23"
"10/30/2008","Good","31"
"10/31/2008","Good","31"
"11/01/2008","Good","49"
"11/02/2008","Good","29"
"11/03/2008","Good","38"
"11/04/2008","Good","28"
"11/05/2008","Good","32"
"11/06/2008","Good","30"
"11/07/2008","Good","26"
"11/08/2008","Good","28"
"11/09/2008","Good","27"
"11/10/2008","Good","21"
"11/11/2008","Good","26"
"11/12/2008","Good","20"
"11/13/2008","Good","31"
"11/14/2008","Good","21"
"11/15/2008","Good","26"
"11/16/2008","Good","22"
"11/17/2008","Good","25"
"11/18/2008","Good","31"
"11/19/2008","Good","31"
"11/20/2008","Good","18"
"11/21/2008","Good","30"
"11/22/2008","Good","31"
"11/23/2008","Good","30"
"11/24/2008","Good","42"
"11/25/2008","Good","31"
"11/26/2008","Good","19"
"11/27/2008","Good","21"
"11/28/2008","Good","20"
"11/29/2008","Good","25"
"11/30/2008","Good","31"
"12/01/2008","Good","28"
"12/02/2008","Good","21"
"12/03/2008","Good","21"
"12/04/2008","Good","24"
"12/05/2008","Good","22"
"12/06/2008","Good","22"
"12/07/2008","Good","31"
"12/08/2008","Good","29"
"12/09/2008","Good","36"
"12/10/2008","Good","32"
"12/11/2008","Good","18"
"12/12/2008","Good","23"
"12/13/2008","Good","28"
"12/14/2008","Good","29"
"12/15/2008","Good","36"
"12/16/2008","Good","29"
"12/17/2008","Good","11"
"12/18/2008","Good","6"
"12/19/2008","Good","10"
"12/20/2008","Good","24"
"12/21/2008","Good","32"
"12/22/2008","Good","28"
"12/23/2008","Good","21"
"12/24/2008","Good","35"
"12/25/2008","Good","32"
"12/26/2008","Good","24"
"12/27/2008","Good","27"
"12/28/2008","Good","34"
"12/29/2008","Good","29"
"12/30/2008","Good","33"
"12/31/2008","Good","31"
