"Date","AQI Category","Ozone AQI Value"
"10/03/1982","Unhealthy for Sensitive Groups","119"
"10/04/1982","Moderate","90"
"10/05/1982","Unhealthy for Sensitive Groups","122"
"10/06/1982","Unhealthy for Sensitive Groups","112"
"10/07/1982","Moderate","93"
"10/08/1982","Moderate","77"
"10/09/1982","Moderate","54"
"10/10/1982","Good","36"
"10/11/1982","Good","40"
"10/12/1982","Good","32"
"10/13/1982","Good","31"
"10/14/1982","Good","39"
"10/15/1982","Good","29"
"10/16/1982","Good","26"
"10/17/1982","Good","24"
"10/18/1982","Good","28"
"10/19/1982","Good","34"
"10/20/1982","Good","29"
"10/21/1982","Good","25"
"10/22/1982","Good","32"
"10/23/1982","Good","32"
"10/24/1982","Good","28"
"10/25/1982","Good","34"
"10/26/1982","Good","38"
"10/27/1982","Good","34"
"10/28/1982","Good","38"
"10/29/1982","Unhealthy for Sensitive Groups","119"
"10/30/1982","Moderate","54"
"10/31/1982","Unhealthy for Sensitive Groups","101"
"11/01/1982","Good","43"
"11/02/1982","Good","44"
"11/03/1982","Good","34"
"11/04/1982","Good","24"
"11/05/1982","Good","29"
"11/06/1982","Good","24"
"11/07/1982","Good","31"
"11/08/1982","Good","31"
"11/09/1982","Good","29"
"11/10/1982","Good","28"
"11/11/1982","Good","35"
"11/12/1982","Good","36"
"11/13/1982","Good","21"
"11/14/1982","Good","22"
"11/15/1982","Good","29"
"11/16/1982","Good","23"
"11/17/1982","Good","26"
"11/18/1982","Good","22"
"11/19/1982","Good","32"
"11/20/1982","Good","31"
"11/21/1982","Good","31"
"11/22/1982","Good","26"
"11/23/1982","Good","19"
"11/24/1982","Good","30"
"11/25/1982","Good","21"
"11/26/1982","Good","25"
"11/27/1982","Good","34"
"11/28/1982","Good","15"
"11/29/1982","Good","12"
"11/30/1982","Good","17"
"12/01/1982","Good","22"
"12/02/1982","Good","29"
"12/03/1982","Good","18"
"12/04/1982","Good","21"
"12/05/1982","Good","23"
"12/06/1982","Good","30"
"12/07/1982","Good","30"
"12/08/1982","Good","26"
"12/09/1982","Good","24"
"12/10/1982","Good","15"
"12/11/1982","Good","25"
"12/12/1982","Good","28"
"12/13/1982","Good","25"
"12/14/1982","Good","26"
"12/15/1982","Good","29"
"12/16/1982","Good","34"
"12/17/1982","Good","24"
"12/18/1982","Good","19"
"12/19/1982","Good","9"
"12/20/1982","Good","19"
"12/21/1982","Good","17"
"12/22/1982","Good","19"
"12/23/1982","Good","10"
"12/24/1982","Good","23"
"12/25/1982","Good","32"
"12/26/1982","Good","26"
"12/27/1982","Good","19"
"12/28/1982","Good","28"
"12/29/1982","Good","26"
"12/30/1982","Good","23"
"12/31/1982","Good","7"
