"Date","AQI Category","Ozone AQI Value"
"05/04/1983","Good","38"
"05/05/1983","Moderate","61"
"05/06/1983","Moderate","51"
"05/07/1983","Unhealthy for Sensitive Groups","133"
"05/08/1983","Unhealthy for Sensitive Groups","115"
"05/09/1983","Good","42"
"05/10/1983","Moderate","64"
"05/11/1983","Good","50"
"05/12/1983","Moderate","51"
"05/13/1983","Moderate","77"
"05/14/1983","Unhealthy","200"
"05/15/1983","Good","48"
"05/16/1983","Good","25"
"05/17/1983","Good","48"
"05/18/1983","Unhealthy for Sensitive Groups","126"
"05/19/1983","Moderate","93"
"05/20/1983","Unhealthy for Sensitive Groups","108"
"05/21/1983","Good","41"
"05/22/1983","Good","45"
"05/23/1983","Moderate","84"
"05/24/1983","Good","46"
"05/25/1983","Unhealthy for Sensitive Groups","140"
"05/26/1983","Moderate","77"
"05/27/1983","Good","47"
"05/28/1983","Unhealthy for Sensitive Groups","115"
"05/29/1983","Good","48"
"05/30/1983","Moderate","71"
"05/31/1983","Good","41"
"06/01/1983","Good","46"
"06/02/1983","Moderate","54"
"06/03/1983","Unhealthy for Sensitive Groups","115"
"06/04/1983","Moderate","71"
"06/05/1983","Unhealthy","151"
"06/06/1983","Moderate","80"
"06/07/1983","Moderate","80"
"06/08/1983","Unhealthy for Sensitive Groups","140"
"06/09/1983","Moderate","61"
"06/10/1983","Very Unhealthy","201"
"06/11/1983","Very Unhealthy","206"
"06/12/1983","Very Unhealthy","215"
"06/13/1983","Unhealthy","200"
"06/14/1983","Very Unhealthy","243"
"06/15/1983","Very Unhealthy","221"
"06/16/1983","Very Unhealthy","230"
"06/17/1983","Very Unhealthy","218"
"06/18/1983","Unhealthy for Sensitive Groups","143"
"06/19/1983","Unhealthy for Sensitive Groups","126"
"06/20/1983","Moderate","58"
"06/21/1983","Good","43"
"06/22/1983","Very Unhealthy","232"
"06/23/1983","Very Unhealthy","210"
"06/24/1983","Unhealthy","192"
"06/25/1983","Very Unhealthy","203"
"06/26/1983","Very Unhealthy","276"
"06/27/1983","Very Unhealthy","227"
"06/28/1983","Unhealthy for Sensitive Groups","133"
"06/29/1983","Unhealthy","179"
"06/30/1983","Moderate","71"
"07/01/1983","Moderate","64"
"07/02/1983","Very Unhealthy","217"
"07/03/1983","Very Unhealthy","233"
"07/04/1983","Unhealthy for Sensitive Groups","140"
"07/05/1983","Moderate","74"
"07/06/1983","Good","49"
"07/07/1983","Moderate","93"
"07/08/1983","Very Unhealthy","208"
"07/09/1983","Very Unhealthy","212"
"07/10/1983","Moderate","58"
"07/11/1983","Moderate","71"
"07/12/1983","Very Unhealthy","256"
"07/13/1983","Moderate","93"
"07/14/1983","Unhealthy for Sensitive Groups","122"
"07/15/1983","Very Unhealthy","216"
"07/16/1983","Unhealthy for Sensitive Groups","150"
"07/17/1983","Moderate","100"
"07/18/1983","Unhealthy","174"
"07/19/1983","Unhealthy for Sensitive Groups","133"
"07/20/1983","Very Unhealthy","202"
"07/21/1983","Very Unhealthy","203"
"07/22/1983","Good","49"
"07/23/1983","Unhealthy for Sensitive Groups","115"
"07/24/1983","Moderate","90"
"07/25/1983","Unhealthy for Sensitive Groups","147"
"07/26/1983","Unhealthy for Sensitive Groups","115"
"07/27/1983","Unhealthy","195"
"07/28/1983","Very Unhealthy","202"
"07/29/1983","Unhealthy","151"
"07/30/1983","Very Unhealthy","230"
"07/31/1983","Very Unhealthy","205"
"08/01/1983","Unhealthy","166"
"08/02/1983","Unhealthy for Sensitive Groups","129"
"08/03/1983","Very Unhealthy","206"
"08/04/1983","Unhealthy for Sensitive Groups","143"
"08/05/1983","Good","39"
"08/06/1983","Unhealthy","169"
"08/07/1983","Unhealthy for Sensitive Groups","133"
"08/08/1983","Very Unhealthy","208"
"08/09/1983","Very Unhealthy","202"
"08/10/1983","Unhealthy","154"
"08/11/1983","Unhealthy","156"
"08/12/1983","Good","42"
"08/13/1983","Good","42"
"08/14/1983","Unhealthy for Sensitive Groups","119"
"08/15/1983","Unhealthy for Sensitive Groups","150"
"08/16/1983","Very Unhealthy","223"
"08/17/1983","Very Unhealthy","201"
"08/18/1983","Unhealthy","156"
"08/19/1983","Unhealthy","187"
"08/20/1983","Very Unhealthy","212"
"08/21/1983","Moderate","93"
"08/22/1983","Unhealthy","187"
"08/23/1983","Unhealthy for Sensitive Groups","133"
"08/24/1983","Very Unhealthy","212"
"08/25/1983","Unhealthy","166"
"08/26/1983","Very Unhealthy","203"
"08/27/1983","Very Unhealthy","232"
"08/28/1983","Moderate","100"
"08/29/1983","Unhealthy","190"
"08/30/1983","Unhealthy","159"
"08/31/1983","Good","46"
"09/01/1983","Unhealthy for Sensitive Groups","112"
"09/02/1983","Very Unhealthy","204"
"09/03/1983","Very Unhealthy","222"
"09/04/1983","Very Unhealthy","209"
"09/05/1983","Very Unhealthy","212"
"09/06/1983","Unhealthy","192"
"09/07/1983","Unhealthy for Sensitive Groups","136"
"09/08/1983","Unhealthy for Sensitive Groups","126"
"09/09/1983","Very Unhealthy","202"
"09/10/1983","Very Unhealthy","248"
"09/11/1983","Very Unhealthy","201"
"09/12/1983","Unhealthy","190"
"09/13/1983","Good","19"
"09/14/1983","Good","37"
"09/15/1983","Moderate","51"
"09/16/1983","Good","38"
"09/17/1983","Unhealthy for Sensitive Groups","108"
"09/18/1983","Unhealthy for Sensitive Groups","105"
"09/19/1983","Unhealthy","169"
"09/20/1983","Unhealthy for Sensitive Groups","133"
"09/21/1983","Good","44"
"09/22/1983","Good","36"
"09/23/1983","Good","37"
"09/24/1983","Good","33"
"09/25/1983","Moderate","58"
"09/26/1983","Moderate","71"
"09/27/1983","Unhealthy for Sensitive Groups","140"
"09/28/1983","Good","44"
"09/29/1983","Good","28"
"09/30/1983","Good","22"
"10/01/1983","Good","18"
"10/02/1983","Moderate","61"
"10/03/1983","Unhealthy for Sensitive Groups","108"
"10/04/1983","Unhealthy for Sensitive Groups","133"
"10/05/1983","Moderate","54"
"10/06/1983","Good","38"
"10/07/1983","Good","38"
"10/08/1983","Moderate","93"
"10/09/1983","Unhealthy for Sensitive Groups","122"
"10/10/1983","Good","33"
"10/11/1983","Good","31"
"10/12/1983","Good","31"
"10/13/1983","Good","20"
"10/14/1983","Good","28"
"10/15/1983","Good","34"
"10/16/1983","Good","43"
"10/17/1983","Good","44"
"10/18/1983","Good","44"
"10/19/1983","Good","25"
"10/20/1983","Good","26"
"10/21/1983","Good","29"
"10/22/1983","Good","34"
"10/23/1983","Good","38"
"10/24/1983","Good","29"
"10/25/1983","Good","25"
"10/26/1983","Good","28"
"10/27/1983","Good","25"
"10/28/1983","Good","35"
"10/29/1983","Good","30"
"10/30/1983","Good","35"
"10/31/1983","Good","31"
"11/01/1983","Good","38"
"11/02/1983","Good","33"
"11/03/1983","Good","23"
"11/04/1983","Good","23"
"11/05/1983","Good","11"
"11/06/1983","Good","16"
"11/07/1983","Good","22"
"11/08/1983","Good","25"
"11/09/1983","Good","43"
"11/10/1983","Good","43"
"11/11/1983","Good","20"
"11/12/1983","Good","28"
"11/13/1983","Good","28"
"11/14/1983","Good","16"
"11/15/1983","Good","32"
"11/16/1983","Good","18"
"11/17/1983","Good","32"
"11/18/1983","Good","21"
"11/19/1983","Good","11"
"11/20/1983","Good","42"
"11/21/1983","Good","27"
"11/22/1983","Good","26"
"11/23/1983","Good","28"
"11/24/1983","Good","29"
"11/25/1983","Good","25"
"11/26/1983","Good","28"
"11/27/1983","Good","25"
"11/28/1983","Good","28"
"11/29/1983","Good","28"
"11/30/1983","Good","32"
"12/01/1983","Good","20"
"12/02/1983","Good","11"
"12/03/1983","Good","23"
"12/04/1983","Good","18"
"12/05/1983","Good","17"
"12/06/1983","Good","35"
"12/07/1983","Good","30"
"12/08/1983","Good","19"
"12/09/1983","Good","19"
"12/10/1983","Moderate","51"
"12/11/1983","Good","37"
"12/12/1983","Good","47"
"12/13/1983","Good","21"
"12/14/1983","Good","22"
"12/15/1983","Good","23"
"12/16/1983","Good","17"
"12/17/1983","Good","17"
"12/18/1983","Good","14"
"12/19/1983","Good","28"
"12/20/1983","Good","25"
"12/21/1983","Good","29"
"12/22/1983","Good","33"
"12/23/1983","Good","26"
"12/24/1983","Good","23"
"12/25/1983","Good","20"
"12/26/1983","Good","19"
"12/27/1983","Good","16"
"12/28/1983","Good","15"
"12/29/1983","Good","21"
"12/30/1983","Good","22"
"12/31/1983","Good","16"
