"Date","AQI Category","Ozone AQI Value"
"12/15/2005","Good","39"
"12/16/2005","Good","34"
"12/17/2005","Good","21"
"12/18/2005","Good","16"
"12/19/2005","Good","27"
"12/20/2005","Good","29"
"12/21/2005","Good","19"
"12/22/2005","Good","19"
"12/23/2005","Good","22"
"12/24/2005","Good","22"
"12/25/2005","Good","36"
"12/26/2005","Good","27"
"12/27/2005","Good","27"
"12/28/2005","Good","31"
"12/29/2005","Good","20"
"12/30/2005","Good","21"
"12/31/2005","Good","16"
