"Date","AQI Category","Ozone AQI Value"
"04/05/2009","Moderate","71"
"04/06/2009","Good","47"
"04/07/2009","Good","44"
"04/08/2009","Good","48"
"04/09/2009","Moderate","77"
"04/10/2009","Moderate","84"
"04/11/2009","Good","48"
"04/12/2009","Moderate","51"
"04/13/2009","Good","50"
"04/14/2009","Moderate","54"
"04/15/2009","Moderate","51"
"04/16/2009","Moderate","54"
"04/17/2009","Moderate","80"
"04/18/2009","Unhealthy for Sensitive Groups","115"
"04/19/2009","Moderate","54"
"04/20/2009","Good","44"
"04/21/2009","Good","50"
"04/22/2009","Good","37"
"04/23/2009","Good","46"
"04/24/2009","Moderate","93"
"04/25/2009","Unhealthy for Sensitive Groups","119"
"04/26/2009","Unhealthy for Sensitive Groups","112"
"04/27/2009","Unhealthy for Sensitive Groups","105"
"04/28/2009","Unhealthy for Sensitive Groups","108"
"04/29/2009","Good","43"
"04/30/2009","Good","50"
"05/01/2009","Good","34"
"05/02/2009","Good","37"
"05/03/2009","Good","40"
"05/04/2009","Moderate","54"
"05/05/2009","Good","44"
"05/06/2009","Good","39"
"05/07/2009","Good","35"
"05/08/2009","Moderate","77"
"05/09/2009","Moderate","64"
"05/10/2009","Good","45"
"05/11/2009","Good","34"
"05/12/2009","Moderate","51"
"05/13/2009","Moderate","84"
"05/14/2009","Good","45"
"05/15/2009","Moderate","93"
"05/16/2009","Good","35"
"05/17/2009","Good","49"
"05/18/2009","Good","45"
"05/19/2009","Moderate","71"
"05/20/2009","Moderate","93"
"05/21/2009","Moderate","80"
"05/22/2009","Moderate","93"
"05/23/2009","Moderate","84"
"05/24/2009","Good","47"
"05/25/2009","Moderate","87"
"05/26/2009","Good","39"
"05/27/2009","Good","29"
"05/28/2009","Good","27"
"05/29/2009","Good","37"
"05/30/2009","Moderate","67"
"05/31/2009","Moderate","74"
"06/01/2009","Good","47"
"06/02/2009","Moderate","93"
"06/03/2009","Good","48"
"06/04/2009","Good","36"
"06/05/2009","Good","43"
"06/06/2009","Good","48"
"06/07/2009","Moderate","93"
"06/08/2009","Moderate","80"
"06/09/2009","Good","44"
"06/10/2009","Moderate","87"
"06/11/2009","Good","38"
"06/12/2009","Good","46"
"06/13/2009","Good","46"
"06/14/2009","Good","44"
"06/15/2009","Good","48"
"06/16/2009","Good","37"
"06/17/2009","Good","27"
"06/18/2009","Good","36"
"06/19/2009","Good","44"
"06/20/2009","Good","37"
"06/21/2009","Good","32"
"06/22/2009","Good","36"
"06/23/2009","Good","45"
"06/24/2009","Good","44"
"06/25/2009","Unhealthy for Sensitive Groups","105"
"06/26/2009","Unhealthy for Sensitive Groups","143"
"06/27/2009","Good","49"
"06/28/2009","Good","48"
"06/29/2009","Moderate","71"
"06/30/2009","Moderate","58"
"07/01/2009","Moderate","90"
"07/02/2009","Moderate","61"
"07/03/2009","Good","43"
"07/04/2009","Good","46"
"07/05/2009","Good","50"
"07/06/2009","Moderate","93"
"07/07/2009","Moderate","90"
"07/08/2009","Good","40"
"07/09/2009","Good","46"
"07/10/2009","Moderate","74"
"07/11/2009","Moderate","54"
"07/12/2009","Good","50"
"07/13/2009","Moderate","71"
"07/14/2009","Moderate","58"
"07/15/2009","Unhealthy for Sensitive Groups","122"
"07/16/2009","Unhealthy for Sensitive Groups","122"
"07/17/2009","Moderate","74"
"07/18/2009","Good","48"
"07/19/2009","Good","47"
"07/20/2009","Moderate","84"
"07/21/2009","Good","34"
"07/22/2009","Moderate","61"
"07/23/2009","Good","34"
"07/24/2009","Moderate","61"
"07/25/2009","Moderate","71"
"07/26/2009","Moderate","64"
"07/27/2009","Moderate","64"
"07/28/2009","Moderate","61"
"07/29/2009","Good","46"
"07/30/2009","Moderate","77"
"07/31/2009","Good","42"
"08/01/2009","Moderate","67"
"08/02/2009","Good","37"
"08/03/2009","Moderate","84"
"08/04/2009","Moderate","77"
"08/05/2009","Moderate","97"
"08/06/2009","Good","43"
"08/07/2009","Good","44"
"08/08/2009","Moderate","84"
"08/09/2009","Good","49"
"08/10/2009","Moderate","100"
"08/11/2009","Moderate","97"
"08/12/2009","Moderate","54"
"08/13/2009","Good","45"
"08/14/2009","Unhealthy for Sensitive Groups","101"
"08/15/2009","Unhealthy for Sensitive Groups","147"
"08/16/2009","Unhealthy for Sensitive Groups","112"
"08/17/2009","Unhealthy for Sensitive Groups","105"
"08/18/2009","Unhealthy for Sensitive Groups","101"
"08/19/2009","Moderate","87"
"08/20/2009","Good","45"
"08/21/2009","Good","44"
"08/22/2009","Good","43"
"08/23/2009","Good","45"
"08/24/2009","Moderate","67"
"08/25/2009","Moderate","61"
"08/26/2009","Moderate","100"
"08/27/2009","Moderate","84"
"08/28/2009","Good","38"
"08/29/2009","Good","34"
"08/30/2009","Good","49"
"08/31/2009","Good","30"
"09/01/2009","Good","40"
"09/02/2009","Moderate","80"
"09/03/2009","Moderate","51"
"09/04/2009","Moderate","61"
"09/05/2009","Moderate","64"
"09/06/2009","Good","44"
"09/07/2009","Good","31"
"09/08/2009","Good","36"
"09/09/2009","Good","35"
"09/10/2009","Good","43"
"09/11/2009","Good","31"
"09/12/2009","Good","21"
"09/13/2009","Good","43"
"09/14/2009","Good","47"
"09/15/2009","Good","46"
"09/16/2009","Good","26"
"09/17/2009","Good","25"
"09/18/2009","Good","41"
"09/19/2009","Good","34"
"09/20/2009","Moderate","61"
"09/21/2009","Good","42"
"09/22/2009","Good","35"
"09/23/2009","Good","46"
"09/24/2009","Moderate","58"
"09/25/2009","Good","31"
"09/26/2009","Good","31"
"09/27/2009","Good","38"
"09/28/2009","Good","50"
"09/29/2009","Good","29"
"09/30/2009","Good","23"
"10/01/2009","Good","31"
"10/02/2009","Good","37"
"10/03/2009","Good","39"
"10/04/2009","Good","44"
"10/05/2009","Good","27"
"10/06/2009","Good","30"
"10/07/2009","Good","31"
"10/08/2009","Good","29"
"10/09/2009","Good","49"
"10/10/2009","Good","22"
"10/11/2009","Good","31"
"10/12/2009","Good","24"
"10/13/2009","Good","29"
"10/14/2009","Good","22"
"10/15/2009","Good","19"
"10/16/2009","Good","17"
"10/17/2009","Good","21"
"10/18/2009","Good","28"
"10/19/2009","Good","30"
"10/20/2009","Good","32"
"10/21/2009","Good","41"
"10/22/2009","Good","41"
"10/23/2009","Good","27"
"10/24/2009","Good","28"
"10/25/2009","Good","31"
"10/26/2009","Good","30"
"10/27/2009","Good","27"
"10/28/2009","Good","28"
"10/29/2009","Good","19"
"10/30/2009","Good","31"
"10/31/2009","Good","32"
"11/01/2009","Good","22"
"11/02/2009","Good","17"
"11/03/2009","Good","30"
"11/04/2009","Good","19"
"11/05/2009","Good","26"
"11/06/2009","Good","21"
"11/07/2009","Good","30"
"11/08/2009","Good","38"
"11/09/2009","Good","49"
"11/10/2009","Good","24"
"11/11/2009","Good","29"
"11/12/2009","Good","25"
"11/13/2009","Good","26"
"11/14/2009","Good","26"
"11/15/2009","Good","30"
"11/16/2009","Good","27"
"11/17/2009","Good","26"
"11/18/2009","Good","27"
"11/19/2009","Good","27"
"11/20/2009","Good","26"
"11/21/2009","Good","22"
"11/22/2009","Good","29"
"11/23/2009","Good","25"
"11/24/2009","Good","20"
"11/25/2009","Good","22"
"11/26/2009","Good","23"
"11/27/2009","Good","24"
"11/28/2009","Good","25"
"11/29/2009","Good","33"
"11/30/2009","Good","27"
"12/01/2009","Good","24"
"12/02/2009","Good","35"
"12/03/2009","Good","32"
"12/04/2009","Good","24"
"12/05/2009","Good","24"
"12/06/2009","Good","24"
"12/07/2009","Good","26"
"12/08/2009","Good","25"
"12/09/2009","Good","31"
"12/10/2009","Good","32"
"12/11/2009","Good","34"
"12/12/2009","Good","31"
"12/13/2009","Good","36"
"12/14/2009","Good","20"
"12/15/2009","Good","24"
"12/16/2009","Good","31"
"12/17/2009","Good","31"
"12/18/2009","Good","25"
"12/19/2009","Good","37"
"12/20/2009","Good","39"
"12/21/2009","Good","34"
"12/22/2009","Good","29"
"12/23/2009","Good","34"
"12/24/2009","Good","28"
"12/25/2009","Good","35"
"12/26/2009","Good","37"
"12/27/2009","Good","34"
"12/28/2009","Good","31"
"12/29/2009","Good","37"
"12/30/2009","Good","32"
"12/31/2009","Good","23"
