"Date","AQI Category","Ozone AQI Value"
"05/26/2016","Unhealthy for Sensitive Groups","136"
"05/27/2016","Moderate","97"
"05/28/2016","Moderate","90"
"05/29/2016","Good","47"
"05/30/2016","Good","42"
"05/31/2016","Moderate","90"
"06/01/2016","Unhealthy for Sensitive Groups","101"
"06/02/2016","Moderate","61"
"06/03/2016","Good","34"
"06/04/2016","Moderate","67"
"06/05/2016","Good","33"
"06/06/2016","Moderate","67"
"06/07/2016","Moderate","74"
"06/08/2016","Good","35"
"06/09/2016","Good","49"
"06/10/2016","Good","45"
"06/11/2016","Unhealthy for Sensitive Groups","119"
"06/12/2016","Moderate","61"
"06/13/2016","Good","41"
"06/14/2016","Moderate","61"
"06/15/2016","Unhealthy for Sensitive Groups","115"
"06/16/2016","Good","44"
"06/17/2016","Moderate","100"
"06/18/2016","Moderate","97"
"06/19/2016","Moderate","71"
"06/20/2016","Unhealthy for Sensitive Groups","133"
"06/21/2016","Moderate","80"
"06/22/2016","Moderate","64"
"06/23/2016","Moderate","77"
"06/24/2016","Moderate","93"
"06/25/2016","Unhealthy for Sensitive Groups","105"
"06/26/2016","Unhealthy for Sensitive Groups","119"
"06/27/2016","Moderate","61"
"06/28/2016","Good","45"
"06/29/2016","Moderate","61"
"06/30/2016","Moderate","80"
"07/01/2016","Good","48"
"07/02/2016","Good","41"
"07/03/2016","Good","43"
"07/04/2016","Good","48"
"07/05/2016","Good","44"
"07/06/2016","Moderate","84"
"07/07/2016","Moderate","80"
"07/08/2016","Unhealthy for Sensitive Groups","119"
"07/09/2016","Good","41"
"07/10/2016","Good","39"
"07/11/2016","Good","46"
"07/12/2016","Moderate","74"
"07/13/2016","Good","37"
"07/14/2016","Moderate","67"
"07/15/2016","Moderate","67"
"07/16/2016","Moderate","93"
"07/17/2016","Moderate","80"
"07/18/2016","Moderate","77"
"07/19/2016","Good","50"
"07/20/2016","Moderate","97"
"07/21/2016","Unhealthy for Sensitive Groups","136"
"07/22/2016","Unhealthy","154"
"07/23/2016","Moderate","80"
"07/24/2016","Moderate","84"
"07/25/2016","Unhealthy for Sensitive Groups","112"
"07/26/2016","Moderate","80"
"07/27/2016","Unhealthy for Sensitive Groups","126"
"07/28/2016","Moderate","80"
"07/29/2016","Moderate","90"
"07/30/2016","Moderate","87"
"07/31/2016","Good","49"
"08/01/2016","Good","34"
"08/02/2016","Good","43"
"08/03/2016","Moderate","58"
"08/04/2016","Good","48"
"08/05/2016","Good","48"
"08/06/2016","Good","50"
"08/07/2016","Good","39"
"08/08/2016","Moderate","77"
"08/09/2016","Good","50"
"08/10/2016","Good","39"
"08/11/2016","Moderate","64"
"08/12/2016","Moderate","71"
"08/13/2016","Moderate","61"
"08/14/2016","Good","46"
"08/15/2016","Moderate","71"
"08/16/2016","Good","48"
"08/17/2016","Good","49"
"08/18/2016","Moderate","54"
"08/19/2016","Moderate","71"
"08/20/2016","Moderate","84"
"08/21/2016","Good","44"
"08/22/2016","Good","33"
"08/23/2016","Moderate","54"
"08/24/2016","Moderate","90"
"08/25/2016","Good","48"
"08/26/2016","Moderate","64"
"08/27/2016","Unhealthy for Sensitive Groups","115"
"08/28/2016","Moderate","67"
"08/29/2016","Moderate","80"
"08/30/2016","Moderate","84"
"08/31/2016","Unhealthy for Sensitive Groups","133"
"09/01/2016","Good","43"
"09/02/2016","Good","34"
"09/03/2016","Good","39"
"09/04/2016","Good","45"
"09/05/2016","Good","43"
"09/06/2016","Good","47"
"09/07/2016","Moderate","64"
"09/08/2016","Moderate","74"
"09/09/2016","Moderate","84"
"09/10/2016","Moderate","77"
"09/11/2016","Good","39"
"09/12/2016","Good","45"
"09/13/2016","Good","45"
"09/14/2016","Unhealthy for Sensitive Groups","108"
"09/15/2016","Good","42"
"09/16/2016","Good","43"
"09/17/2016","Good","42"
"09/18/2016","Good","32"
"09/19/2016","Good","24"
"09/20/2016","Good","39"
"09/21/2016","Moderate","71"
"09/22/2016","Unhealthy for Sensitive Groups","143"
"09/23/2016","Unhealthy for Sensitive Groups","140"
"09/24/2016","Good","37"
"09/25/2016","Good","34"
"09/26/2016","Good","40"
"09/27/2016","Good","39"
"09/28/2016","Good","31"
"09/29/2016","Good","25"
"09/30/2016","Good","25"
"10/01/2016","Good","25"
"10/02/2016","Good","23"
"10/03/2016","Good","40"
"10/04/2016","Good","24"
"10/05/2016","Good","30"
"10/06/2016","Good","36"
"10/07/2016","Good","36"
"10/08/2016","Good","24"
"10/09/2016","Good","23"
"10/10/2016","Good","34"
"10/11/2016","Good","30"
"10/12/2016","Good","34"
"10/13/2016","Good","28"
"10/14/2016","Good","27"
"10/15/2016","Good","39"
"10/16/2016","Good","39"
"10/17/2016","Good","44"
"10/18/2016","Good","44"
"10/19/2016","Good","47"
"10/20/2016","Good","40"
"10/21/2016","Good","34"
"10/22/2016","Good","25"
"10/23/2016","Good","35"
"10/24/2016","Good","35"
"10/25/2016","Good","28"
"10/26/2016","Good","31"
"10/27/2016","Good","31"
"10/28/2016","Good","36"
"10/29/2016","Good","40"
"10/30/2016","Good","43"
"10/31/2016","Good","27"
"11/01/2016","Good","25"
"11/02/2016","Good","24"
"11/03/2016","Good","34"
"11/04/2016","Good","30"
"11/05/2016","Good","35"
"11/06/2016","Good","35"
"11/07/2016","Good","25"
"11/08/2016","Good","35"
"11/09/2016","Good","25"
"11/10/2016","Good","29"
"11/11/2016","Good","31"
"11/12/2016","Good","33"
"11/13/2016","Good","37"
"11/14/2016","Good","31"
"11/15/2016","Good","34"
"11/16/2016","Good","37"
"11/17/2016","Good","31"
"11/18/2016","Good","32"
"11/19/2016","Good","40"
"11/20/2016","Good","35"
"11/21/2016","Good","36"
"11/22/2016","Good","38"
"11/23/2016","Good","31"
"11/24/2016","Good","28"
"11/25/2016","Good","14"
"11/26/2016","Good","19"
"11/27/2016","Good","28"
"11/28/2016","Good","28"
"11/29/2016","Good","31"
"11/30/2016","Good","21"
"12/01/2016","Good","26"
"12/02/2016","Good","17"
"12/03/2016","Good","29"
"12/04/2016","Good","32"
"12/05/2016","Good","24"
"12/06/2016","Good","23"
"12/07/2016","Good","19"
"12/08/2016","Good","23"
"12/09/2016","Good","25"
"12/10/2016","Good","26"
"12/11/2016","Good","24"
"12/12/2016","Good","23"
"12/13/2016","Good","21"
"12/14/2016","Good","31"
"12/15/2016","Good","33"
"12/16/2016","Good","25"
"12/17/2016","Good","25"
"12/18/2016","Good","31"
"12/19/2016","Good","34"
"12/20/2016","Good","26"
"12/21/2016","Good","21"
"12/22/2016","Good","28"
"12/23/2016","Good","30"
"12/24/2016","Good","23"
"12/25/2016","Good","34"
"12/26/2016","Good","24"
"12/27/2016","Good","32"
"12/28/2016","Good","31"
"12/29/2016","Good","28"
"12/30/2016","Good","29"
"12/31/2016","Good","33"
