"Date","AQI Category","PM2.5 AQI Value"
"10/12/2008","Moderate","56"
"10/13/2008","Moderate","68"
"10/14/2008","Moderate","85"
"10/15/2008","Moderate","67"
"10/16/2008","Moderate","77"
"10/17/2008","Good","30"
"10/18/2008","Good","30"
"10/19/2008","Good","27"
"10/20/2008","Good","45"
"10/21/2008","Moderate","58"
"10/22/2008","Good","19"
"10/23/2008","Moderate","58"
"10/24/2008","Moderate","82"
"10/25/2008","Good","27"
"10/26/2008","Moderate","51"
"10/27/2008","Moderate","53"
"10/28/2008","Good","20"
"10/29/2008","Good","21"
"10/30/2008","Good","35"
"10/31/2008","Moderate","54"
"11/01/2008","Moderate","70"
"11/02/2008","Moderate","64"
"11/03/2008","Moderate","60"
"11/04/2008","Moderate","63"
"11/05/2008","Moderate","59"
"11/06/2008","Good","20"
"11/07/2008","Good","40"
"11/08/2008","Moderate","75"
"11/09/2008","Good","48"
"11/10/2008","Moderate","52"
"11/11/2008","Moderate","55"
"11/12/2008","Moderate","57"
"11/13/2008","Moderate","55"
"11/14/2008","Moderate","58"
"11/15/2008","Good","38"
"11/16/2008","Good","21"
"11/17/2008","Good","38"
"11/18/2008","Good","23"
"11/19/2008","Good","28"
"11/20/2008","Moderate","63"
"11/21/2008","Moderate","52"
"11/22/2008","Good","40"
"11/23/2008","Moderate","77"
"11/24/2008","Moderate","70"
"11/25/2008","Moderate","53"
"11/26/2008","Good","36"
"11/27/2008","Moderate","61"
"11/28/2008","Moderate","74"
"11/29/2008","Moderate","67"
"11/30/2008","Good","44"
"12/01/2008","Good","32"
"12/02/2008","Moderate","63"
"12/03/2008","Moderate","63"
"12/04/2008","Moderate","59"
"12/05/2008","Moderate","56"
"12/06/2008","Moderate","72"
"12/07/2008","Moderate","54"
"12/08/2008","Moderate","62"
"12/09/2008","Good","38"
"12/10/2008","Good","36"
"12/11/2008","Moderate","59"
"12/12/2008","Good","30"
"12/13/2008","Good","47"
"12/14/2008","Moderate","62"
"12/15/2008","Moderate","52"
"12/16/2008","Good","31"
"12/17/2008","Good","50"
"12/18/2008","Moderate","68"
"12/19/2008","Moderate","64"
"12/20/2008","Moderate","75"
"12/21/2008","Moderate","53"
"12/22/2008","Good","42"
"12/23/2008","Moderate","70"
"12/24/2008","Moderate","57"
"12/25/2008","Good","46"
"12/26/2008","Moderate","64"
"12/27/2008","Moderate","86"
"12/28/2008","Good","45"
"12/29/2008","Moderate","53"
"12/30/2008","Moderate","56"
"12/31/2008","Good","46"
