"Date","AQI Category","Ozone AQI Value"
"05/04/2017","Good","48"
"05/05/2017","Good","40"
"05/06/2017","Good","37"
"05/07/2017","Good","35"
"05/08/2017","Good","43"
"05/09/2017","Moderate","54"
"05/10/2017","Moderate","64"
"05/11/2017","Good","40"
"05/12/2017","Good","40"
"05/13/2017","Good","35"
"05/14/2017","Moderate","61"
"05/15/2017","Good","43"
"05/16/2017","Moderate","71"
"05/17/2017","Unhealthy","151"
"05/18/2017","Unhealthy","166"
"05/19/2017","Moderate","77"
"05/20/2017","Good","43"
"05/21/2017","Good","43"
"05/22/2017","Good","30"
"05/23/2017","Good","36"
"05/24/2017","Moderate","58"
"05/25/2017","Good","44"
"05/26/2017","Good","41"
"05/27/2017","Good","41"
"05/28/2017","Good","46"
"05/29/2017","Good","37"
"05/30/2017","Good","34"
"05/31/2017","Moderate","74"
"06/01/2017","Moderate","74"
"06/02/2017","Good","49"
"06/03/2017","Good","44"
"06/04/2017","Moderate","67"
"06/05/2017","Good","37"
"06/06/2017","Good","41"
"06/07/2017","Good","36"
"06/08/2017","Good","44"
"06/09/2017","Moderate","54"
"06/10/2017","Unhealthy for Sensitive Groups","119"
"06/11/2017","Unhealthy for Sensitive Groups","101"
"06/12/2017","Unhealthy for Sensitive Groups","119"
"06/13/2017","Unhealthy for Sensitive Groups","129"
"06/14/2017","Moderate","90"
"06/15/2017","Moderate","51"
"06/16/2017","Moderate","51"
"06/17/2017","Good","39"
"06/18/2017","Good","41"
"06/19/2017","Good","33"
"06/20/2017","Moderate","77"
"06/21/2017","Moderate","84"
"06/22/2017","Unhealthy for Sensitive Groups","136"
"06/23/2017","Good","31"
"06/24/2017","Good","46"
"06/25/2017","Moderate","54"
"06/26/2017","Moderate","61"
"06/27/2017","Good","48"
"06/28/2017","Good","48"
"06/29/2017","Moderate","80"
"06/30/2017","Moderate","93"
"07/01/2017","Good","34"
"07/02/2017","Moderate","71"
"07/03/2017","Moderate","90"
"07/04/2017","Moderate","100"
"07/05/2017","Good","44"
"07/06/2017","Good","25"
"07/07/2017","Good","45"
"07/08/2017","Moderate","61"
"07/09/2017","Good","43"
"07/10/2017","Good","50"
"07/11/2017","Moderate","90"
"07/12/2017","Moderate","67"
"07/13/2017","Moderate","71"
"07/14/2017","Good","43"
"07/15/2017","Good","49"
"07/16/2017","Good","47"
"07/17/2017","Good","50"
"07/18/2017","Unhealthy for Sensitive Groups","112"
"07/19/2017","Unhealthy for Sensitive Groups","122"
"07/20/2017","Unhealthy for Sensitive Groups","112"
"07/21/2017","Moderate","100"
"07/22/2017","Unhealthy for Sensitive Groups","129"
"07/23/2017","Good","49"
"07/24/2017","Moderate","58"
"07/25/2017","Good","34"
"07/26/2017","Good","44"
"07/27/2017","Good","38"
"07/28/2017","Moderate","71"
"07/29/2017","Good","31"
"07/30/2017","Good","38"
"07/31/2017","Good","47"
"08/01/2017","Unhealthy for Sensitive Groups","129"
"08/02/2017","Good","50"
"08/03/2017","Moderate","61"
"08/04/2017","Good","44"
"08/05/2017","Good","36"
"08/06/2017","Good","36"
"08/07/2017","Good","32"
"08/08/2017","Good","40"
"08/09/2017","Moderate","100"
"08/10/2017","Moderate","87"
"08/11/2017","Good","49"
"08/12/2017","Good","37"
"08/13/2017","Good","46"
"08/14/2017","Moderate","61"
"08/15/2017","Good","27"
"08/16/2017","Moderate","64"
"08/17/2017","Moderate","80"
"08/18/2017","Good","31"
"08/19/2017","Good","50"
"08/20/2017","Good","41"
"08/21/2017","Moderate","51"
"08/22/2017","Moderate","51"
"08/23/2017","Good","47"
"08/24/2017","Good","43"
"08/25/2017","Good","39"
"08/26/2017","Good","44"
"08/27/2017","Good","47"
"08/28/2017","Good","37"
"08/29/2017","Good","19"
"08/30/2017","Good","43"
"08/31/2017","Moderate","51"
"09/01/2017","Good","34"
"09/02/2017","Good","33"
"09/03/2017","Good","29"
"09/04/2017","Good","48"
"09/05/2017","Good","50"
"09/06/2017","Good","32"
"09/07/2017","Good","38"
"09/08/2017","Good","34"
"09/09/2017","Good","27"
"09/10/2017","Good","28"
"09/11/2017","Good","36"
"09/12/2017","Good","46"
"09/13/2017","Good","30"
"09/14/2017","Good","47"
"09/15/2017","Moderate","58"
"09/16/2017","Moderate","61"
"09/17/2017","Moderate","61"
"09/18/2017","Good","23"
"09/19/2017","Good","26"
"09/20/2017","Good","36"
"09/21/2017","Good","38"
"09/22/2017","Good","42"
"09/23/2017","Good","47"
"09/24/2017","Moderate","87"
"09/25/2017","Unhealthy for Sensitive Groups","133"
"09/26/2017","Good","33"
"09/27/2017","Good","35"
"09/28/2017","Good","41"
"09/29/2017","Good","39"
"09/30/2017","Good","29"
"10/01/2017","Good","37"
"10/02/2017","Good","47"
"10/03/2017","Good","39"
"10/04/2017","Good","45"
"10/05/2017","Moderate","61"
"10/06/2017","Moderate","54"
"10/07/2017","Good","38"
"10/08/2017","Good","22"
"10/09/2017","Good","19"
"10/10/2017","Good","32"
"10/11/2017","Good","36"
"10/12/2017","Good","29"
"10/13/2017","Good","28"
"10/14/2017","Good","23"
"10/15/2017","Good","27"
"10/16/2017","Good","30"
"10/17/2017","Good","31"
"10/18/2017","Good","42"
"10/19/2017","Good","43"
"10/20/2017","Good","48"
"10/21/2017","Good","44"
"10/22/2017","Good","45"
"10/23/2017","Good","36"
"10/24/2017","Good","38"
"10/25/2017","Good","36"
"10/26/2017","Good","26"
"10/27/2017","Good","38"
"10/28/2017","Good","46"
"10/29/2017","Good","34"
"10/30/2017","Good","33"
"10/31/2017","Good","31"
"11/01/2017","Good","31"
"11/02/2017","Good","36"
"11/03/2017","Good","27"
"11/04/2017","Good","28"
"11/05/2017","Good","26"
"11/06/2017","Good","24"
"11/07/2017","Good","24"
"11/08/2017","Good","26"
"11/09/2017","Good","29"
"11/10/2017","Good","37"
"11/11/2017","Good","36"
"11/12/2017","Good","31"
"11/13/2017","Good","15"
"11/14/2017","Good","29"
"11/15/2017","Good","28"
"11/16/2017","Good","31"
"11/17/2017","Good","31"
"11/18/2017","Good","35"
"11/19/2017","Good","31"
"11/20/2017","Good","34"
"11/21/2017","Good","34"
"11/22/2017","Good","29"
"11/23/2017","Good","33"
"11/24/2017","Good","29"
"11/25/2017","Good","33"
"11/26/2017","Good","34"
"11/27/2017","Good","31"
"11/28/2017","Good","36"
"11/29/2017","Good","39"
"11/30/2017","Good","26"
"12/01/2017","Good","29"
"12/02/2017","Good","21"
"12/03/2017","Good","24"
"12/04/2017","Good","27"
"12/05/2017","Good","33"
"12/06/2017","Good","31"
"12/07/2017","Good","29"
"12/08/2017","Good","24"
"12/09/2017","Good","23"
"12/10/2017","Good","26"
"12/11/2017","Good","26"
"12/12/2017","Good","34"
"12/13/2017","Good","33"
"12/14/2017","Good","28"
"12/15/2017","Good","22"
"12/16/2017","Good","26"
"12/17/2017","Good","17"
"12/18/2017","Good","21"
"12/19/2017","Good","29"
"12/20/2017","Good","31"
"12/21/2017","Good","25"
"12/22/2017","Good","19"
"12/23/2017","Good","23"
"12/24/2017","Good","27"
"12/25/2017","Good","31"
"12/26/2017","Good","34"
"12/27/2017","Good","32"
"12/28/2017","Good","34"
"12/29/2017","Good","30"
"12/30/2017","Good","28"
"12/31/2017","Good","34"
