"Date","AQI Category","Ozone AQI Value"
"05/06/1980","Unhealthy","161"
"05/07/1980","Unhealthy","161"
"05/08/1980","Good","31"
"05/09/1980","Good","40"
"05/10/1980","Unhealthy for Sensitive Groups","147"
"05/11/1980","Moderate","80"
"05/12/1980","Unhealthy for Sensitive Groups","112"
"05/13/1980","Unhealthy for Sensitive Groups","105"
"05/14/1980","Unhealthy for Sensitive Groups","105"
"05/15/1980","Moderate","67"
"05/16/1980","Unhealthy for Sensitive Groups","112"
"05/17/1980","Unhealthy for Sensitive Groups","140"
"05/18/1980","Moderate","71"
"05/19/1980","Unhealthy for Sensitive Groups","126"
"05/20/1980","Moderate","93"
"05/21/1980","Moderate","77"
"05/22/1980","Unhealthy","164"
"05/23/1980","Very Unhealthy","207"
"05/24/1980","Unhealthy","195"
"05/25/1980","Unhealthy for Sensitive Groups","112"
"05/26/1980","Moderate","67"
"05/27/1980","Good","50"
"05/28/1980","Unhealthy for Sensitive Groups","122"
"05/29/1980","Unhealthy","182"
"05/30/1980","Unhealthy","151"
"05/31/1980","Unhealthy for Sensitive Groups","119"
"06/01/1980","Unhealthy","169"
"06/02/1980","Unhealthy for Sensitive Groups","150"
"06/03/1980","Unhealthy for Sensitive Groups","129"
"06/04/1980","Good","44"
"06/05/1980","Moderate","77"
"06/06/1980","Unhealthy","154"
"06/07/1980","Unhealthy","182"
"06/08/1980","Good","50"
"06/09/1980","Moderate","67"
"06/10/1980","Good","49"
"06/11/1980","Moderate","80"
"06/12/1980","Unhealthy for Sensitive Groups","136"
"06/13/1980","Very Unhealthy","205"
"06/14/1980","Very Unhealthy","228"
"06/15/1980","Very Unhealthy","232"
"06/16/1980","Good","49"
"06/17/1980","Unhealthy","159"
"06/18/1980","Very Unhealthy","205"
"06/19/1980","Very Unhealthy","220"
"06/20/1980","Good","45"
"06/21/1980","Moderate","84"
"06/22/1980","Very Unhealthy","230"
"06/23/1980","Very Unhealthy","227"
"06/24/1980","Very Unhealthy","241"
"06/25/1980","Very Unhealthy","209"
"06/26/1980","Moderate","97"
"06/27/1980","Very Unhealthy","233"
"06/28/1980","Very Unhealthy","224"
"06/29/1980","Very Unhealthy","220"
"06/30/1980","Moderate","71"
"07/01/1980","Unhealthy","169"
"07/02/1980","Very Unhealthy","232"
"07/03/1980","Moderate","58"
"07/04/1980","Very Unhealthy","251"
"07/05/1980","Very Unhealthy","218"
"07/06/1980","Moderate","64"
"07/07/1980","Moderate","97"
"07/08/1980","Moderate","54"
"07/09/1980","Very Unhealthy","207"
"07/10/1980","Very Unhealthy","227"
"07/11/1980","Very Unhealthy","218"
"07/12/1980","Unhealthy for Sensitive Groups","105"
"07/13/1980","Unhealthy for Sensitive Groups","112"
"07/14/1980","Very Unhealthy","207"
"07/15/1980","Very Unhealthy","203"
"07/16/1980","Very Unhealthy","267"
"07/17/1980","Very Unhealthy","225"
"07/18/1980","Very Unhealthy","212"
"07/19/1980","Very Unhealthy","235"
"07/20/1980","Very Unhealthy","223"
"07/21/1980","Very Unhealthy","286"
"07/22/1980","Very Unhealthy","221"
"07/23/1980","Good","41"
"07/24/1980","Moderate","74"
"07/25/1980","Very Unhealthy","220"
"07/26/1980","Very Unhealthy","213"
"07/27/1980","Unhealthy for Sensitive Groups","140"
"07/28/1980","Unhealthy for Sensitive Groups","122"
"07/29/1980","Unhealthy for Sensitive Groups","108"
"07/30/1980","Very Unhealthy","216"
"07/31/1980","Very Unhealthy","261"
"08/01/1980","Very Unhealthy","228"
"08/02/1980","Very Unhealthy","234"
"08/03/1980","Very Unhealthy","212"
"08/04/1980","Very Unhealthy","238"
"08/05/1980","Very Unhealthy","223"
"08/06/1980","Unhealthy","185"
"08/07/1980","Very Unhealthy","235"
"08/08/1980","Very Unhealthy","249"
"08/09/1980","Unhealthy","169"
"08/10/1980","Very Unhealthy","217"
"08/11/1980","Very Unhealthy","229"
"08/12/1980","Unhealthy","190"
"08/13/1980","Unhealthy","179"
"08/14/1980","Very Unhealthy","248"
"08/15/1980","Moderate","58"
"08/16/1980","Good","40"
"08/17/1980","Unhealthy for Sensitive Groups","147"
"08/18/1980","Good","44"
"08/19/1980","Unhealthy","172"
"08/20/1980","Unhealthy","187"
"08/21/1980","Moderate","61"
"08/22/1980","Good","44"
"08/23/1980","Unhealthy","182"
"08/24/1980","Unhealthy","174"
"08/25/1980","Very Unhealthy","252"
"08/26/1980","Very Unhealthy","268"
"08/27/1980","Very Unhealthy","257"
"08/28/1980","Very Unhealthy","220"
"08/29/1980","Very Unhealthy","205"
"08/30/1980","Unhealthy for Sensitive Groups","115"
"08/31/1980","Unhealthy for Sensitive Groups","126"
"09/01/1980","Unhealthy","156"
"09/02/1980","Unhealthy","151"
"09/03/1980","Unhealthy for Sensitive Groups","119"
"09/04/1980","Unhealthy","190"
"09/05/1980","Unhealthy for Sensitive Groups","129"
"09/06/1980","Very Unhealthy","206"
"09/07/1980","Good","44"
"09/08/1980","Moderate","54"
"09/09/1980","Unhealthy","159"
"09/10/1980","Good","46"
"09/11/1980","Unhealthy for Sensitive Groups","126"
"09/12/1980","Very Unhealthy","219"
"09/13/1980","Very Unhealthy","205"
"09/14/1980","Unhealthy for Sensitive Groups","147"
"09/15/1980","Good","32"
"09/16/1980","Good","35"
"09/17/1980","Good","44"
"09/18/1980","Good","42"
"09/19/1980","Moderate","97"
"09/20/1980","Unhealthy for Sensitive Groups","150"
"09/21/1980","Unhealthy for Sensitive Groups","140"
"09/22/1980","Unhealthy","166"
"09/23/1980","Good","42"
"09/24/1980","Good","46"
"09/25/1980","Good","30"
"09/26/1980","Good","43"
"09/27/1980","Good","34"
"09/28/1980","Unhealthy for Sensitive Groups","108"
"09/29/1980","Good","44"
"09/30/1980","Good","45"
"10/01/1980","Good","41"
"10/02/1980","Good","35"
"10/03/1980","Good","20"
"10/04/1980","Good","30"
"10/05/1980","Good","28"
"10/06/1980","Good","31"
"10/07/1980","Good","36"
"10/08/1980","Moderate","84"
"10/09/1980","Moderate","90"
"10/10/1980","Good","33"
"10/11/1980","Good","45"
"10/12/1980","Good","17"
"10/13/1980","Good","29"
"10/14/1980","Good","35"
"10/15/1980","Good","35"
"10/16/1980","Moderate","71"
"10/17/1980","Moderate","71"
"10/18/1980","Good","39"
"10/19/1980","Good","37"
"10/20/1980","Good","31"
"10/21/1980","Good","34"
"10/22/1980","Good","31"
"10/23/1980","Good","26"
"10/24/1980","Good","38"
"10/25/1980","Good","32"
"10/26/1980","Good","28"
"10/27/1980","Good","30"
"10/28/1980","Good","33"
"10/29/1980","Good","32"
"10/30/1980","Good","31"
"10/31/1980","Good","29"
"11/01/1980","Good","34"
"11/02/1980","Good","34"
"11/03/1980","Good","31"
"11/04/1980","Good","31"
"11/05/1980","Good","23"
"11/06/1980","Good","24"
"11/07/1980","Good","49"
"11/08/1980","Good","34"
"11/09/1980","Good","17"
"11/10/1980","Good","33"
"11/11/1980","Good","34"
"11/12/1980","Good","31"
"11/13/1980","Good","24"
"11/14/1980","Good","43"
"11/15/1980","Good","25"
"11/16/1980","Good","32"
"11/17/1980","Good","17"
"11/18/1980","Good","30"
"11/19/1980","Good","28"
"11/20/1980","Very Unhealthy","299"
"11/21/1980","Good","16"
"11/22/1980","Unhealthy for Sensitive Groups","119"
"11/23/1980","Good","6"
"11/24/1980","Good","34"
"11/25/1980","Good","23"
"11/26/1980","Good","26"
"11/27/1980","Good","28"
"11/28/1980","Good","25"
"11/29/1980","Good","27"
"11/30/1980","Good","23"
"12/01/1980","Good","21"
"12/02/1980","Good","33"
"12/03/1980","Good","33"
"12/04/1980","Good","29"
"12/05/1980","Good","30"
"12/06/1980","Very Unhealthy","218"
"12/07/1980","Good","10"
"12/08/1980","Good","12"
"12/09/1980","Good","13"
"12/10/1980","Good","17"
"12/11/1980","Good","26"
"12/12/1980","Good","9"
"12/13/1980","Good","16"
"12/14/1980","Good","25"
"12/15/1980","Good","22"
"12/16/1980","Good","14"
"12/17/1980","Good","26"
"12/18/1980","Good","6"
"12/19/1980","Good","22"
"12/20/1980","Good","25"
"12/21/1980","Good","24"
"12/22/1980","Good","23"
"12/23/1980","Good","7"
"12/24/1980","Good","33"
"12/25/1980","Good","33"
"12/26/1980","Good","19"
"12/27/1980","Good","11"
"12/28/1980","Good","9"
"12/29/1980","Good","14"
"12/30/1980","Good","30"
"12/31/1980","Good","25"
