"Date","AQI Category","Ozone AQI Value"
"05/12/1994","Moderate","71"
"05/13/1994","Good","48"
"05/14/1994","Moderate","61"
"05/15/1994","Unhealthy for Sensitive Groups","136"
"05/16/1994","Moderate","51"
"05/17/1994","Good","22"
"05/18/1994","Good","28"
"05/19/1994","Good","29"
"05/20/1994","Good","31"
"05/21/1994","Moderate","90"
"05/22/1994","Unhealthy","156"
"05/23/1994","Unhealthy","169"
"05/24/1994","Unhealthy for Sensitive Groups","147"
"05/25/1994","Unhealthy","159"
"05/26/1994","Unhealthy for Sensitive Groups","101"
"05/27/1994","Good","42"
"05/28/1994","Moderate","61"
"05/29/1994","Unhealthy for Sensitive Groups","140"
"05/30/1994","Unhealthy for Sensitive Groups","101"
"05/31/1994","Moderate","67"
"06/01/1994","Unhealthy for Sensitive Groups","129"
"06/02/1994","Good","46"
"06/03/1994","Moderate","54"
"06/04/1994","Unhealthy for Sensitive Groups","119"
"06/05/1994","Unhealthy for Sensitive Groups","133"
"06/06/1994","Moderate","61"
"06/07/1994","Unhealthy","161"
"06/08/1994","Moderate","67"
"06/09/1994","Moderate","97"
"06/10/1994","Unhealthy","156"
"06/11/1994","Unhealthy for Sensitive Groups","105"
"06/12/1994","Good","45"
"06/13/1994","Moderate","87"
"06/14/1994","Unhealthy","182"
"06/15/1994","Unhealthy","200"
"06/16/1994","Moderate","84"
"06/17/1994","Unhealthy","190"
"06/18/1994","Very Unhealthy","210"
"06/19/1994","Unhealthy","161"
"06/20/1994","Moderate","74"
"06/21/1994","Unhealthy for Sensitive Groups","115"
"06/22/1994","Unhealthy for Sensitive Groups","115"
"06/23/1994","Unhealthy","182"
"06/24/1994","Unhealthy for Sensitive Groups","143"
"06/25/1994","Moderate","93"
"06/26/1994","Moderate","97"
"06/27/1994","Moderate","51"
"06/28/1994","Unhealthy for Sensitive Groups","112"
"06/29/1994","Unhealthy for Sensitive Groups","115"
"06/30/1994","Moderate","90"
"07/01/1994","Unhealthy","190"
"07/02/1994","Unhealthy","169"
"07/03/1994","Unhealthy for Sensitive Groups","147"
"07/04/1994","Unhealthy for Sensitive Groups","129"
"07/05/1994","Unhealthy for Sensitive Groups","122"
"07/06/1994","Very Unhealthy","201"
"07/07/1994","Unhealthy","182"
"07/08/1994","Very Unhealthy","201"
"07/09/1994","Unhealthy","156"
"07/10/1994","Unhealthy for Sensitive Groups","122"
"07/11/1994","Moderate","87"
"07/12/1994","Very Unhealthy","216"
"07/13/1994","Very Unhealthy","208"
"07/14/1994","Unhealthy for Sensitive Groups","129"
"07/15/1994","Unhealthy","156"
"07/16/1994","Unhealthy for Sensitive Groups","126"
"07/17/1994","Unhealthy for Sensitive Groups","150"
"07/18/1994","Unhealthy for Sensitive Groups","150"
"07/19/1994","Unhealthy","174"
"07/20/1994","Unhealthy for Sensitive Groups","115"
"07/21/1994","Good","40"
"07/22/1994","Moderate","77"
"07/23/1994","Good","45"
"07/24/1994","Unhealthy for Sensitive Groups","136"
"07/25/1994","Unhealthy for Sensitive Groups","133"
"07/26/1994","Moderate","71"
"07/27/1994","Unhealthy for Sensitive Groups","136"
"07/28/1994","Good","47"
"07/29/1994","Moderate","74"
"07/30/1994","Unhealthy","174"
"07/31/1994","Moderate","58"
"08/01/1994","Good","45"
"08/02/1994","Unhealthy for Sensitive Groups","105"
"08/03/1994","Unhealthy","156"
"08/04/1994","Very Unhealthy","204"
"08/05/1994","Good","43"
"08/06/1994","Moderate","58"
"08/07/1994","Unhealthy","154"
"08/08/1994","Unhealthy","154"
"08/09/1994","Unhealthy","169"
"08/10/1994","Moderate","71"
"08/11/1994","Moderate","100"
"08/12/1994","Unhealthy for Sensitive Groups","101"
"08/13/1994","Unhealthy for Sensitive Groups","112"
"08/14/1994","Good","46"
"08/15/1994","Good","46"
"08/16/1994","Moderate","80"
"08/17/1994","Good","36"
"08/18/1994","Good","25"
"08/19/1994","Moderate","71"
"08/20/1994","Moderate","74"
"08/21/1994","Good","46"
"08/22/1994","Good","44"
"08/23/1994","Good","40"
"08/24/1994","Unhealthy for Sensitive Groups","101"
"08/25/1994","Unhealthy for Sensitive Groups","122"
"08/26/1994","Unhealthy","151"
"08/27/1994","Unhealthy","187"
"08/28/1994","Unhealthy","159"
"08/29/1994","Good","40"
"08/30/1994","Moderate","71"
"08/31/1994","Moderate","100"
"09/01/1994","Moderate","54"
"09/02/1994","Good","41"
"09/03/1994","Good","49"
"09/04/1994","Good","48"
"09/05/1994","Good","43"
"09/06/1994","Moderate","64"
"09/07/1994","Good","50"
"09/08/1994","Moderate","74"
"09/09/1994","Unhealthy for Sensitive Groups","119"
"09/10/1994","Good","48"
"09/11/1994","Good","37"
"09/12/1994","Good","43"
"09/13/1994","Unhealthy for Sensitive Groups","143"
"09/14/1994","Unhealthy for Sensitive Groups","140"
"09/15/1994","Good","44"
"09/16/1994","Moderate","97"
"09/17/1994","Unhealthy for Sensitive Groups","122"
"09/18/1994","Good","35"
"09/19/1994","Good","38"
"09/20/1994","Good","49"
"09/21/1994","Moderate","97"
"09/22/1994","Good","38"
"09/23/1994","Good","22"
"09/24/1994","Good","40"
"09/25/1994","Good","50"
"09/26/1994","Good","45"
"09/27/1994","Moderate","100"
"09/28/1994","Good","47"
"09/29/1994","Good","29"
"09/30/1994","Good","34"
"10/01/1994","Good","33"
"10/02/1994","Good","37"
"10/03/1994","Good","27"
"10/04/1994","Good","25"
"10/05/1994","Good","21"
"10/06/1994","Good","30"
"10/07/1994","Good","39"
"10/08/1994","Moderate","61"
"10/09/1994","Good","44"
"10/10/1994","Good","33"
"10/11/1994","Good","31"
"10/12/1994","Good","43"
"10/13/1994","Good","38"
"10/14/1994","Good","29"
"10/15/1994","Good","36"
"10/16/1994","Good","41"
"10/17/1994","Good","32"
"10/18/1994","Good","39"
"10/19/1994","Good","46"
"10/20/1994","Good","19"
"10/21/1994","Good","31"
"10/22/1994","Good","35"
"10/23/1994","Good","33"
"10/24/1994","Good","39"
"10/25/1994","Good","31"
"10/26/1994","Good","16"
"10/27/1994","Good","19"
"10/28/1994","Good","26"
"10/29/1994","Good","40"
"10/30/1994","Good","48"
"10/31/1994","Good","34"
"11/01/1994","Good","25"
"11/02/1994","Good","31"
"11/03/1994","Good","23"
"11/04/1994","Good","47"
"11/05/1994","Good","47"
"11/06/1994","Good","30"
"11/07/1994","Good","28"
"11/08/1994","Good","34"
"11/09/1994","Good","44"
"11/10/1994","Good","27"
"11/11/1994","Good","25"
"11/12/1994","Good","25"
"11/13/1994","Good","19"
"11/14/1994","Good","36"
"11/15/1994","Good","24"
"11/16/1994","Good","19"
"11/17/1994","Good","33"
"11/18/1994","Good","20"
"11/19/1994","Good","28"
"11/20/1994","Good","22"
"11/21/1994","Good","31"
"11/22/1994","Good","22"
"11/23/1994","Good","28"
"11/24/1994","Good","30"
"11/25/1994","Good","19"
"11/26/1994","Good","29"
"11/27/1994","Good","32"
"11/28/1994","Good","28"
"11/29/1994","Good","27"
"11/30/1994","Good","27"
"12/01/1994","Good","16"
"12/02/1994","Good","22"
"12/03/1994","Good","15"
"12/04/1994","Good","15"
"12/05/1994","Good","26"
"12/06/1994","Good","16"
"12/07/1994","Good","25"
"12/08/1994","Good","25"
"12/09/1994","Good","14"
"12/10/1994","Good","11"
"12/11/1994","Good","28"
"12/12/1994","Good","25"
"12/13/1994","Good","23"
"12/14/1994","Good","31"
"12/15/1994","Good","12"
"12/16/1994","Good","16"
"12/17/1994","Good","19"
"12/18/1994","Good","14"
"12/19/1994","Good","21"
"12/20/1994","Good","16"
"12/21/1994","Good","15"
"12/22/1994","Good","12"
"12/23/1994","Good","30"
"12/24/1994","Good","26"
"12/25/1994","Good","26"
"12/26/1994","Good","25"
"12/27/1994","Good","15"
"12/28/1994","Good","19"
"12/29/1994","Good","30"
"12/30/1994","Good","27"
"12/31/1994","Good","11"
