geoid,stCode,coCode,geography,planningArea,PL_FIPS,MCD2,year,population
3400557510,34,005,Pemberton Township,Rural Area,57510,57510,2001,28462
3400563510,34,005,Riverside Township,Developed Community,63510,63510,2001,7869
3400563660,34,005,Riverton Borough,Developed Community,63660,63660,2001,2742
3400566810,34,005,Shamong Township,Rural Area,66810,66810,2001,6492
3400568610,34,005,Southampton Township,Rural Area,68610,68610,2001,10519
3400569990,34,005,Springfield Township,Rural Area,69990,69990,2001,3322
3400572060,34,005,Tabernacle Township,Rural Area,72060,72060,2001,7166
3400577150,34,005,Washington Township,Rural Area,77150,77150,2001,625
3400578200,34,005,Westampton Township,Growing Suburb,78200,78200,2001,7277
3400581440,34,005,Willingboro Township,Developed Community,81440,81440,2001,32819
3400582420,34,005,Woodland Township,Rural Area,82420,82420,2001,1308
3400582960,34,005,Wrightstown Borough,Developed Community,82960,82960,2001,743
3400702200,34,007,Audubon Borough,Developed Community,02200,02200,2001,9125
3400702230,34,007,Audubon Park Borough,Developed Community,02230,02230,2001,1094
3400703250,34,007,Barrington Borough,Developed Community,03250,03250,2001,7047
3400704750,34,007,Bellmawr Borough,Developed Community,04750,04750,2001,11218
3400705440,34,007,Berlin Borough,Developed Community,05440,05440,2001,6525
3400705470,34,007,Berlin Township,Developed Community,05470,05470,2001,5285
3400708170,34,007,Brooklawn Borough,Developed Community,08170,08170,2001,2333
3400710000,34,007,Camden City,Core City,10000,10000,2001,79473
3400712280,34,007,Cherry Hill Township,Developed Community,12280,12280,2001,69928
3400712550,34,007,Chesilhurst Borough,Developed Community,12550,12550,2001,1520
3400713420,34,007,Clementon Borough,Developed Community,13420,13420,2001,4958
3400714260,34,007,Collingswood Borough,Developed Community,14260,14260,2001,14250
3400726070,34,007,Gibbsboro Borough,Developed Community,26070,26070,2001,2446
3400726760,34,007,Gloucester Township,Developed Community,26760,26760,2001,63877
3400726820,34,007,Gloucester City,Developed Community,26820,26820,2001,11424
3400728740,34,007,Haddon Township,Developed Community,28740,28740,2001,14594
3400728770,34,007,Haddonfield Borough,Developed Community,28770,28770,2001,11606
3400728800,34,007,Haddon Heights Borough,Developed Community,28800,28800,2001,7498
3400732220,34,007,Hi-Nella Borough,Developed Community,32220,32220,2001,1024
3400739210,34,007,Laurel Springs Borough,Developed Community,39210,39210,2001,1958
3400739420,34,007,Lawnside Borough,Developed Community,39420,39420,2001,2704
3400740440,34,007,Lindenwold Borough,Developed Community,40440,40440,2001,17338
3400742630,34,007,Magnolia Borough,Developed Community,42630,42630,2001,4386
3400745510,34,007,Merchantville Borough,Developed Community,45510,45510,2001,3796
3400748750,34,007,Mount Ephraim Borough,Developed Community,48750,48750,2001,4476
3400753880,34,007,Oaklyn Borough,Developed Community,53880,53880,2001,4157
3400757660,34,007,Pennsauken Township,Developed Community,57660,57660,2001,35575
3400758770,34,007,Pine Hill Borough,Developed Community,58770,58770,2001,10840
3400758920,34,007,Pine Valley Borough,Developed Community,58920,58920,2001,22
3400765160,34,007,Runnemede Borough,Developed Community,65160,65160,2001,8498
3400768340,34,007,Somerdale Borough,Developed Community,68340,68340,2001,5168
3400771220,34,007,Stratford Borough,Developed Community,71220,71220,2001,7236
3400772240,34,007,Tavistock Borough,Developed Community,72240,72240,2001,24
3400776220,34,007,Voorhees Township,Developed Community,76220,76220,2001,28463
3400777630,34,007,Waterford Township,Rural Area,77630,77630,2001,10509
3400781740,34,007,Winslow Township,Growing Suburb,81740,81740,2001,34677
3400782450,34,007,Woodlynne Borough,Developed Community,82450,82450,2001,2778
3401513360,34,015,Clayton Borough,Growing Suburb,13360,13360,2001,7129
3401517710,34,015,Deptford Township,Developed Community,17710,17710,2001,27034
3401519180,34,015,East Greenwich Township,Growing Suburb,19180,19180,2001,5497
3401521060,34,015,Elk Township,Rural Area,21060,21060,2001,3527
3401524840,34,015,Franklin Township,Rural Area,24840,24840,2001,15621
3401526340,34,015,Glassboro Borough,Growing Suburb,26340,26340,2001,19050
3401528185,34,015,Greenwich Township,Growing Suburb,28185,28185,2001,4849
3401530180,34,015,Harrison Township,Growing Suburb,30180,30180,2001,9153
3401541160,34,015,Logan Township,Growing Suburb,41160,41160,2001,6002
3401543440,34,015,Mantua Township,Growing Suburb,43440,43440,2001,14350
3401547250,34,015,Monroe Township,Growing Suburb,47250,47250,2001,29200
3401549680,34,015,National Park Borough,Developed Community,49680,49680,2001,3188
3401551390,34,015,Newfield Borough,Developed Community,51390,51390,2001,1624
3401557150,34,015,Paulsboro Borough,Developed Community,57150,57150,2001,6131
3401559070,34,015,Pitman Borough,Developed Community,59070,59070,2001,9285
3401569030,34,015,South Harrison Township,Rural Area,69030,69030,2001,2534
3401571850,34,015,Swedesboro Borough,Developed Community,71850,71850,2001,2056
3401577180,34,015,Washington Township,Developed Community,77180,77180,2001,49467
3401578110,34,015,Wenonah Borough,Developed Community,78110,78110,2001,2304
3401578800,34,015,West Deptford Township,Developed Community,78800,78800,2001,19533
3401580120,34,015,Westville Borough,Developed Community,80120,80120,2001,4474
3401582120,34,015,Woodbury City,Developed Community,82120,82120,2001,10256
3401582180,34,015,Woodbury Heights Borough,Developed Community,82180,82180,2001,2987
3401582840,34,015,Woolwich Township,Growing Suburb,82840,82840,2001,3799
3402119780,34,021,East Windsor Township,Growing Suburb,19780,19780,2001,25556
3402122185,34,021,Ewing Township,Developed Community,22185,22185,2001,35835
3402129310,34,021,Hamilton Township,Developed Community,29310,29310,2001,87552
3402131620,34,021,Hightstown Borough,Developed Community,31620,31620,2001,5255
3402133150,34,021,Hopewell Borough,Developed Community,33150,33150,2001,2032
3402133180,34,021,Hopewell Township,Rural Area,33180,33180,2001,16380
3402139510,34,021,Lawrence Township,Developed Community,39510,39510,2001,30001
3402157600,34,021,Pennington Borough,Developed Community,57600,57600,2001,2699
3402160900,34,021,Princeton Borough,Developed Community,60900,60900,2001,30550
3402163850,34,021,Robbinsville Township,Growing Suburb,77210,63850,2001,10374
3402174000,34,021,Trenton City,Core City,74000,74000,2001,85247
3402180240,34,021,West Windsor Township,Developed Community,80240,80240,2001,22484
4201704976,42,017,Bedminster Township,Rural Area,04976,04976,2001,4846
4201705616,42,017,Bensalem Township,Developed Community,05616,05616,2001,58386
4201708592,42,017,Bridgeton Township,Rural Area,08592,08592,2001,1414
4201708760,42,017,Bristol Borough,Developed Community,08760,08760,2001,9959
4201708768,42,017,Bristol Township,Developed Community,08768,08768,2001,55255
4201709816,42,017,Buckingham Township,Growing Suburb,09816,09816,2001,16782
4201712504,42,017,Chalfont Borough,Developed Community,12504,12504,2001,3901
4201719784,42,017,Doylestown Borough,Developed Community,19784,19784,2001,8185
4201719792,42,017,Doylestown Township,Developed Community,19792,19792,2001,18412
4201720104,42,017,Dublin Borough,Developed Community,20104,20104,2001,2152
4201720480,42,017,Durham Township,Rural Area,20480,20480,2001,1317
4201721760,42,017,East Rockhill Township,Rural Area,21760,21760,2001,5405
4201725112,42,017,Falls Township,Developed Community,25112,25112,2001,34641
4201733224,42,017,Haycock Township,Rural Area,33224,33224,2001,2253
4201734952,42,017,Hilltown Township,Growing Suburb,34952,34952,2001,12176
4201736192,42,017,Hulmeville Borough,Developed Community,36192,36192,2001,890
4201737304,42,017,Ivyland Borough,Developed Community,37304,37304,2001,492
4201741392,42,017,Langhorne Borough,Developed Community,41392,41392,2001,1995
4201741416,42,017,Langhorne Manor Borough,Developed Community,41416,41416,2001,1099
4201744968,42,017,Lower Makefield Township,Developed Community,44968,44968,2001,32675
4201745112,42,017,Lower Southampton Township,Developed Community,45112,45112,2001,19195
4201749120,42,017,Middletown Township,Developed Community,49120,49120,2001,45037
4201749384,42,017,Milford Township,Rural Area,49384,49384,2001,9006
4201751144,42,017,Morrisville Borough,Developed Community,51144,51144,2001,9964
4201753296,42,017,New Britain Borough,Developed Community,53296,53296,2001,2346
4201753304,42,017,New Britain Township,Growing Suburb,53304,53304,2001,10689
4201753712,42,017,New Hope Borough,Developed Community,53712,53712,2001,2269
4201754184,42,017,Newtown Borough,Developed Community,54184,54184,2001,2299
4201754192,42,017,Newtown Township,Growing Suburb,54192,54192,2001,18469
4201754576,42,017,Nockamixon Township,Rural Area,54576,54576,2001,3548
4201754688,42,017,Northampton Township,Developed Community,54688,54688,2001,40003
4201758936,42,017,Penndel Borough,Developed Community,58936,58936,2001,2452
4201759384,42,017,Perkasie Borough,Developed Community,59384,59384,2001,8842
4201761616,42,017,Plumstead Township,Growing Suburb,61616,61616,2001,11638
4201763048,42,017,Quakertown Borough,Developed Community,63048,63048,2001,8873
4201764536,42,017,Richland Township,Growing Suburb,64536,64536,2001,10361
4201764584,42,017,Richlandtown Borough,Developed Community,64584,64584,2001,1285
4201764856,42,017,Riegelsville Borough,Developed Community,64856,64856,2001,857
4201769248,42,017,Sellersville Borough,Developed Community,69248,69248,2001,4538
4201770744,42,017,Silverdale Borough,Developed Community,70744,70744,2001,989
4201771752,42,017,Solebury Township,Rural Area,71752,71752,2001,7988
4201773016,42,017,Springfield Township,Rural Area,73016,73016,2001,4964
4201776304,42,017,Telford Borough,Developed Community,76304,76304,2001,2199
4201776784,42,017,Tinicum Township,Rural Area,76784,76784,2001,4232
4201777704,42,017,Trumbauersville Borough,Developed Community,77704,77704,2001,1049
4201777744,42,017,Tullytown Borough,Developed Community,77744,77744,2001,2021
4201779128,42,017,Upper Makefield Township,Rural Area,79128,79128,2001,7380
4201779296,42,017,Upper Southampton Township,Developed Community,79296,79296,2001,15733
4201780952,42,017,Warminster Township,Developed Community,80952,80952,2001,31208
4201781048,42,017,Warrington Township,Growing Suburb,81144,81048,2001,19198
4201781144,42,017,Warwick Township,Growing Suburb,83960,81144,2001,12778
4201783960,42,017,West Rockhill Township,Rural Area,83960,83960,2001,4263
4201786624,42,017,Wrightstown Township,Rural Area,86624,86624,2001,2830
4201786920,42,017,Yardley Borough,Developed Community,86920,86920,2001,2503
4202903384,42,029,Atglen Borough,Developed Community,03384,03384,2001,1214
4202903656,42,029,Avondale Borough,Developed Community,03656,03656,2001,1102
4202906544,42,029,Birmingham Township,Growing Suburb,06544,06544,2001,4277
4202910824,42,029,Caln Township,Growing Suburb,10824,10824,2001,11969
4202912744,42,029,Charlestown Township,Growing Suburb,12744,12744,2001,4969
4202914712,42,029,Coatesville City,Developed Community,14712,14712,2001,10910
4202919752,42,029,Downingtown Borough,Developed Community,19752,19752,2001,7666
4202920824,42,029,East Bradford Township,Growing Suburb,20824,20824,2001,9620
4202920864,42,029,East Brandywine Township,Growing Suburb,20864,20864,2001,5877
4202920920,42,029,East Caln Township,Growing Suburb,20920,20920,2001,2919
4202921008,42,029,East Coventry Township,Growing Suburb,21008,21008,2001,4693
4202921104,42,029,East Fallowfield Township,Rural Area,21104,21104,2001,5253
4202921192,42,029,East Goshen Township,Growing Suburb,21192,21192,2001,17072
4202921480,42,029,East Marlborough Township,Growing Suburb,21480,21480,2001,6388
4202921576,42,029,East Nantmeal Township,Rural Area,21576,21576,2001,1817
4202921624,42,029,East Nottingham Township,Growing Suburb,21624,21624,2001,6417
4202921696,42,029,East Pikeland Township,Growing Suburb,21696,21696,2001,6714
4202921928,42,029,Easttown Township,Growing Suburb,21928,21928,2001,10309
4202922000,42,029,East Vincent Township,Growing Suburb,22000,22000,2001,5797
4202922056,42,029,East Whiteland Township,Growing Suburb,22056,22056,2001,9473
4202923032,42,029,Elk Township,Rural Area,23032,23032,2001,1480
4202923440,42,029,Elverson Borough,Developed Community,23440,23440,2001,1041
4202927376,42,029,Franklin Township,Rural Area,27376,27376,2001,3995
4202934448,42,029,Highland Township,Rural Area,34448,34448,2001,1159
4202935528,42,029,Honey Brook Borough,Developed Community,35528,35528,2001,1437
4202935536,42,029,Honey Brook Township,Rural Area,35536,35536,2001,6260
4202939344,42,029,Kennett Township,Growing Suburb,39344,39344,2001,6514
4202939352,42,029,Kennett Square Borough,Developed Community,39352,39352,2001,5252
4202944440,42,029,London Britain Township,Rural Area,44440,44440,2001,2843
4202944456,42,029,Londonderry Township,Rural Area,44456,44456,2001,1660
4202944480,42,029,London Grove Township,Growing Suburb,44480,44480,2001,5357
4202945040,42,029,Lower Oxford Township,Rural Area,45040,45040,2001,4573
4202946792,42,029,Malvern Borough,Developed Community,46792,46792,2001,3050
4202950232,42,029,Modena Borough,Developed Community,50232,50232,2001,607
4202953608,42,029,New Garden Township,Growing Suburb,53608,53608,2001,9467
4202953784,42,029,Newlin Township,Rural Area,53784,53784,2001,1146
4202953816,42,029,New London Township,Rural Area,53816,53816,2001,4786
4202954936,42,029,North Coventry Township,Growing Suburb,54936,54936,2001,7494
4202957480,42,029,Oxford Borough,Developed Community,57480,57480,2001,4385
4202958032,42,029,Parkesburg Borough,Developed Community,58032,58032,2001,3374
4202958808,42,029,Penn Township,Growing Suburb,58808,58808,2001,3236
4202959136,42,029,Pennsbury Township,Growing Suburb,59136,59136,2001,3564
4202960120,42,029,Phoenixville Borough,Developed Community,60120,60120,2001,14738
4202961800,42,029,Pocopson Township,Growing Suburb,61800,61800,2001,3375
4202967080,42,029,Sadsbury Township,Rural Area,67080,67080,2001,2678
4202968288,42,029,Schuylkill Township,Growing Suburb,68288,68288,2001,7165
4202972072,42,029,South Coatesville Borough,Developed Community,72072,72072,2001,991
4202972088,42,029,South Coventry Township,Rural Area,72088,72088,2001,1895
4202972920,42,029,Spring City Borough,Developed Community,72920,72920,2001,3288
4202976568,42,029,Thornbury Township,Growing Suburb,76568,76568,2001,2853
4202977344,42,029,Tredyffrin Township,Growing Suburb,77344,77344,2001,28968
4202979208,42,029,Upper Oxford Township,Rural Area,79208,79208,2001,2181
4202979352,42,029,Upper Uwchlan Township,Growing Suburb,79352,79352,2001,6948
4202979480,42,029,Uwchlan Township,Growing Suburb,79480,79480,2001,17134
4202979544,42,029,Valley Township,Growing Suburb,79544,79544,2001,5243
4202980616,42,029,Wallace Township,Rural Area,80616,80616,2001,3207
4202981160,42,029,Warwick Township,Rural Area,81160,81160,2001,2610
4202982544,42,029,West Bradford Township,Growing Suburb,82544,82544,2001,10949
4202982576,42,029,West Brandywine Township,Growing Suburb,82576,82576,2001,7253
4202982664,42,029,West Caln Township,Rural Area,82664,82664,2001,7200
4202982704,42,029,West Chester Borough,Developed Community,82704,82704,2001,17824
4202982936,42,029,West Fallowfield Township,Rural Area,82936,82936,2001,2465
4202983080,42,029,West Goshen Township,Growing Suburb,83080,83080,2001,20687
4202983104,42,029,West Grove Borough,Developed Community,83104,83104,2001,2639
4202983464,42,029,West Marlborough Township,Rural Area,83464,83464,2001,862
4202983664,42,029,West Nantmeal Township,Rural Area,83664,83664,2001,2098
4202983712,42,029,West Nottingham Township,Rural Area,83712,83712,2001,2683
4202983832,42,029,West Pikeland Township,Growing Suburb,83832,83832,2001,3654
4202983968,42,029,West Sadsbury Township,Rural Area,83968,83968,2001,2464
4202984104,42,029,Westtown Township,Growing Suburb,84104,84104,2001,10351
4202984160,42,029,West Vincent Township,Rural Area,84160,84160,2001,3234
4202984192,42,029,West Whiteland Township,Growing Suburb,84192,84192,2001,16941
