GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
0500000US42041,42041,"Cumberland County, Pennsylvania",17403,1241,38299,1997,58462,2235,82395,3038,168412,14920,293094,47975
0500000US42043,42043,"Dauphin County, Pennsylvania",12660,1082,31167,1659,50058,1915,76942,2504,151426,10914,251347,37783
0500000US42045,42045,"Delaware County, Pennsylvania",13732,979,36347,1536,59889,1868,91649,2617,201800,10475,361192,35377
0500000US42049,42049,"Erie County, Pennsylvania",10430,878,26157,1125,42718,1406,64601,2038,131616,9948,227371,33963
0500000US42051,42051,"Fayette County, Pennsylvania",8351,951,19237,1277,32129,2197,52243,2860,93198,4744,132050,11268
0500000US42055,42055,"Franklin County, Pennsylvania",14240,1245,29022,1764,47322,2980,70161,2881,138781,11736,247366,38127
0500000US42063,42063,"Indiana County, Pennsylvania",7807,910,19677,1497,34059,2345,59180,4079,114227,8597,172302,25616
0500000US42069,42069,"Lackawanna County, Pennsylvania",10323,804,24960,1532,41922,1630,65375,2440,132695,10070,220854,32194
0500000US42071,42071,"Lancaster County, Pennsylvania",15239,835,34521,1259,53149,1516,75882,1797,147775,8648,256076,31858
0500000US42073,42073,"Lawrence County, Pennsylvania",10316,955,24119,2036,40102,2435,58887,3313,109804,7305,162586,16191
0500000US42075,42075,"Lebanon County, Pennsylvania",13861,1696,30101,1900,46717,2162,69471,3250,128017,9207,202338,27201
0500000US42077,42077,"Lehigh County, Pennsylvania",14073,810,31865,1584,51790,2071,78317,3136,151985,6894,235672,15342
0500000US42079,42079,"Luzerne County, Pennsylvania",10555,741,24862,1160,41858,1562,63401,2106,124991,5426,202443,16920
0500000US42081,42081,"Lycoming County, Pennsylvania",10779,1175,25306,1832,41274,2198,61145,3152,121180,11244,198514,38854
0500000US42085,42085,"Mercer County, Pennsylvania",11658,1231,26373,1957,41535,2237,62231,2292,117269,6998,191811,23353
0500000US42089,42089,"Monroe County, Pennsylvania",16179,1901,37756,2685,57073,3864,84572,5261,154379,12493,236832,37867
0500000US42091,42091,"Montgomery County, Pennsylvania",18773,839,45644,1061,73877,1580,110442,2032,257528,13147,487917,44234
0500000US42095,42095,"Northampton County, Pennsylvania",15640,1165,37035,1787,58216,1864,83411,2513,153980,7671,244600,22750
0500000US42097,42097,"Northumberland County, Pennsylvania",9583,1081,21572,2016,36807,2394,56999,2782,105760,6508,164332,19153
0500000US42101,42101,"Philadelphia County, Pennsylvania",6925,386,19692,684,35502,996,58659,1199,130588,5279,231554,18157
0500000US42107,42107,"Schuylkill County, Pennsylvania",10946,1051,25536,1594,41189,1873,62216,1912,114703,7093,175792,22327
0500000US42111,42111,"Somerset County, Pennsylvania",10700,840,22295,1829,37400,2251,55053,2809,101473,7549,159044,21282
0500000US42125,42125,"Washington County, Pennsylvania",11965,852,28603,1448,48202,2534,72788,2800,144322,10300,235808,28714
0500000US42129,42129,"Westmoreland County, Pennsylvania",11367,692,27564,1247,46261,1630,70904,1949,138483,5948,221792,17928
0500000US42133,42133,"York County, Pennsylvania",14390,1004,35761,1428,55595,1603,80384,2341,151765,6725,248035,20303
