GEOID,NAME,racUniverse,racWhite,hispUniverse,notHisp,whiteNotHisp,povUniverse,stcty,above200
42017100809,"Census Tract 1008.09, Bucks County, Pennsylvania",5505,5282,5505,5454,5251,5505,42017,5168
42017100811,"Census Tract 1008.11, Bucks County, Pennsylvania",4134,2782,4134,3993,2659,4134,42017,3242
42017100900,"Census Tract 1009, Bucks County, Pennsylvania",7393,6943,7393,7227,6777,7378,42017,6541
42017101100,"Census Tract 1011, Bucks County, Pennsylvania",2347,2138,2347,2331,2122,1979,42017,1506
42017101401,"Census Tract 1014.01, Bucks County, Pennsylvania",4605,4333,4605,4080,3907,4605,42017,3594
42017101403,"Census Tract 1014.03, Bucks County, Pennsylvania",6140,6002,6140,6126,5988,6140,42017,5884
42017101404,"Census Tract 1014.04, Bucks County, Pennsylvania",2444,2304,2444,2346,2238,2362,42017,2063
42017101405,"Census Tract 1014.05, Bucks County, Pennsylvania",5881,5261,5881,5719,5189,5881,42017,4966
42017101503,"Census Tract 1015.03, Bucks County, Pennsylvania",3940,3691,3940,3867,3630,3940,42017,3336
42017101504,"Census Tract 1015.04, Bucks County, Pennsylvania",2857,2779,2857,2857,2779,2691,42017,2280
42017101505,"Census Tract 1015.05, Bucks County, Pennsylvania",3418,3223,3418,3418,3223,3418,42017,2994
42017101506,"Census Tract 1015.06, Bucks County, Pennsylvania",5120,4972,5120,4974,4926,5120,42017,3944
42017101603,"Census Tract 1016.03, Bucks County, Pennsylvania",2817,2637,2817,2580,2493,2817,42017,2154
42017101605,"Census Tract 1016.05, Bucks County, Pennsylvania",4526,3421,4526,2743,2088,4526,42017,2263
42017101607,"Census Tract 1016.07, Bucks County, Pennsylvania",3056,3008,3056,3017,3008,3056,42017,2301
42017101609,"Census Tract 1016.09, Bucks County, Pennsylvania",4327,3999,4327,4168,3840,4327,42017,3925
42017101610,"Census Tract 1016.10, Bucks County, Pennsylvania",5138,4911,5138,5045,4826,5113,42017,4335
42017101611,"Census Tract 1016.11, Bucks County, Pennsylvania",6702,6397,6702,6702,6397,6671,42017,6021
42017101802,"Census Tract 1018.02, Bucks County, Pennsylvania",7051,5745,7051,6995,5689,7051,42017,6957
42017101803,"Census Tract 1018.03, Bucks County, Pennsylvania",7608,6980,7608,7505,6904,7594,42017,6956
42017101805,"Census Tract 1018.05, Bucks County, Pennsylvania",2198,2083,2198,2198,2083,2198,42017,2110
42017101807,"Census Tract 1018.07, Bucks County, Pennsylvania",3858,3349,3858,3782,3288,3858,42017,3247
42017101808,"Census Tract 1018.08, Bucks County, Pennsylvania",1756,1657,1756,1578,1479,1756,42017,1568
42017101900,"Census Tract 1019, Bucks County, Pennsylvania",4000,3884,4000,3991,3875,4000,42017,3658
42017102002,"Census Tract 1020.02, Bucks County, Pennsylvania",2664,2623,2664,2643,2602,2664,42017,2313
42017102003,"Census Tract 1020.03, Bucks County, Pennsylvania",3945,3787,3945,3798,3640,3889,42017,3549
42017102004,"Census Tract 1020.04, Bucks County, Pennsylvania",4438,4020,4438,4426,4008,4438,42017,4035
42017102102,"Census Tract 1021.02, Bucks County, Pennsylvania",2969,2949,2969,2969,2949,2969,42017,2723
42017102104,"Census Tract 1021.04, Bucks County, Pennsylvania",5259,4937,5259,4840,4639,5234,42017,4421
42017102300,"Census Tract 1023, Bucks County, Pennsylvania",5626,5354,5626,5613,5354,5569,42017,5067
42017102401,"Census Tract 1024.01, Bucks County, Pennsylvania",3766,3766,3766,3748,3748,3766,42017,3068
42017102402,"Census Tract 1024.02, Bucks County, Pennsylvania",4838,4661,4838,4573,4536,4818,42017,4210
42017102500,"Census Tract 1025, Bucks County, Pennsylvania",4405,4091,4405,4315,4013,4374,42017,3232
42017102600,"Census Tract 1026, Bucks County, Pennsylvania",2287,2149,2287,2134,2081,1977,42017,1463
42017102700,"Census Tract 1027, Bucks County, Pennsylvania",5020,4738,5020,5007,4730,4729,42017,4011
42017102801,"Census Tract 1028.01, Bucks County, Pennsylvania",3351,3268,3351,3278,3195,3351,42017,3014
42017103101,"Census Tract 1031.01, Bucks County, Pennsylvania",2459,2347,2459,2407,2295,2459,42017,1830
42017103102,"Census Tract 1031.02, Bucks County, Pennsylvania",2009,1989,2009,1775,1755,2009,42017,1363
42017103103,"Census Tract 1031.03, Bucks County, Pennsylvania",4587,4235,4587,4183,3957,4372,42017,3228
42017103300,"Census Tract 1033, Bucks County, Pennsylvania",2316,2290,2316,2164,2138,2313,42017,2021
42017103400,"Census Tract 1034, Bucks County, Pennsylvania",5027,4896,5027,4968,4896,5027,42017,4504
42017103700,"Census Tract 1037, Bucks County, Pennsylvania",3459,3317,3459,3400,3298,3419,42017,2748
42017103800,"Census Tract 1038, Bucks County, Pennsylvania",1397,1363,1397,1390,1356,1392,42017,1095
42017103900,"Census Tract 1039, Bucks County, Pennsylvania",4054,3944,4054,4004,3894,4054,42017,3453
42017104000,"Census Tract 1040, Bucks County, Pennsylvania",6279,6138,6279,6266,6138,6279,42017,5551
42017104100,"Census Tract 1041, Bucks County, Pennsylvania",2268,2049,2268,2092,1912,2268,42017,1696
42017104201,"Census Tract 1042.01, Bucks County, Pennsylvania",2984,2851,2984,2889,2778,2984,42017,2728
42017104203,"Census Tract 1042.03, Bucks County, Pennsylvania",4935,4732,4935,4525,4329,4935,42017,4153
42017104204,"Census Tract 1042.04, Bucks County, Pennsylvania",4346,3913,4346,4309,3913,4276,42017,3810
42017104301,"Census Tract 1043.01, Bucks County, Pennsylvania",2629,2603,2629,2566,2566,2629,42017,2466
42017104303,"Census Tract 1043.03, Bucks County, Pennsylvania",4643,4379,4643,4485,4221,4643,42017,4353
42017104304,"Census Tract 1043.04, Bucks County, Pennsylvania",1252,1220,1252,1252,1220,1252,42017,1129
42017104400,"Census Tract 1044, Bucks County, Pennsylvania",2509,2338,2509,2334,2163,2509,42017,2011
42017104502,"Census Tract 1045.02, Bucks County, Pennsylvania",6193,5846,6193,5936,5612,6018,42017,5184
42017104503,"Census Tract 1045.03, Bucks County, Pennsylvania",4593,4373,4593,4531,4311,4593,42017,4410
42017104505,"Census Tract 1045.05, Bucks County, Pennsylvania",6279,5747,6279,6145,5637,6279,42017,5929
42017104506,"Census Tract 1045.06, Bucks County, Pennsylvania",2439,2358,2439,2339,2258,2439,42017,2376
42017104601,"Census Tract 1046.01, Bucks County, Pennsylvania",4565,4450,4565,4510,4403,4565,42017,4160
42017104603,"Census Tract 1046.03, Bucks County, Pennsylvania",7595,6745,7595,7229,6471,4876,42017,4353
42017104604,"Census Tract 1046.04, Bucks County, Pennsylvania",5489,5188,5489,5414,5113,5416,42017,4621
42017104701,"Census Tract 1047.01, Bucks County, Pennsylvania",3372,3016,3372,3341,3002,3372,42017,2695
42017104702,"Census Tract 1047.02, Bucks County, Pennsylvania",2661,2555,2661,2599,2505,2570,42017,2182
42017104703,"Census Tract 1047.03, Bucks County, Pennsylvania",2376,2229,2376,2376,2229,2376,42017,2195
42017104800,"Census Tract 1048, Bucks County, Pennsylvania",3139,2999,3139,3093,2971,2559,42017,2312
42017104901,"Census Tract 1049.01, Bucks County, Pennsylvania",7275,6991,7275,7185,6957,7266,42017,7080
42017104902,"Census Tract 1049.02, Bucks County, Pennsylvania",6777,6662,6777,6549,6434,6748,42017,6426
42017105003,"Census Tract 1050.03, Bucks County, Pennsylvania",5107,4952,5107,5099,4944,5023,42017,4663
42017105004,"Census Tract 1050.04, Bucks County, Pennsylvania",5671,5401,5671,5579,5344,5671,42017,5359
42017105006,"Census Tract 1050.06, Bucks County, Pennsylvania",5708,5480,5708,5613,5385,5682,42017,5488
42017105008,"Census Tract 1050.08, Bucks County, Pennsylvania",3527,3295,3527,3397,3165,3527,42017,3222
42017105009,"Census Tract 1050.09, Bucks County, Pennsylvania",3344,3180,3344,3344,3180,3344,42017,2827
42017105010,"Census Tract 1050.10, Bucks County, Pennsylvania",4023,3924,4023,3919,3820,4023,42017,3830
42017105011,"Census Tract 1050.11, Bucks County, Pennsylvania",3460,3282,3460,3442,3264,3460,42017,3127
42017105012,"Census Tract 1050.12, Bucks County, Pennsylvania",2843,2729,2843,2843,2729,2843,42017,2516
42017105013,"Census Tract 1050.13, Bucks County, Pennsylvania",6139,5724,6139,6139,5724,6139,42017,5786
42017105100,"Census Tract 1051, Bucks County, Pennsylvania",2973,2940,2973,2932,2899,2973,42017,2709
42017105202,"Census Tract 1052.02, Bucks County, Pennsylvania",5074,4686,5074,4822,4445,5074,42017,4674
42017105203,"Census Tract 1052.03, Bucks County, Pennsylvania",1917,1733,1917,1910,1726,1905,42017,1762
42017105206,"Census Tract 1052.06, Bucks County, Pennsylvania",4872,4398,4872,4815,4391,4601,42017,4201
42017105207,"Census Tract 1052.07, Bucks County, Pennsylvania",4761,4277,4761,4588,4104,4744,42017,4602
42017105208,"Census Tract 1052.08, Bucks County, Pennsylvania",2568,2267,2568,2514,2213,2568,42017,2397
42017105300,"Census Tract 1053, Bucks County, Pennsylvania",2255,2220,2255,2202,2174,2089,42017,1704
42017105400,"Census Tract 1054, Bucks County, Pennsylvania",8038,7889,8038,7860,7711,8038,42017,7656
42017105505,"Census Tract 1055.05, Bucks County, Pennsylvania",3861,3782,3861,3816,3737,3861,42017,3606
42017105506,"Census Tract 1055.06, Bucks County, Pennsylvania",4279,3631,4279,4258,3610,4279,42017,4090
42017105507,"Census Tract 1055.07, Bucks County, Pennsylvania",7066,6812,7066,6992,6812,7066,42017,6705
42017105508,"Census Tract 1055.08, Bucks County, Pennsylvania",3833,3656,3833,3593,3416,3774,42017,3646
42017105509,"Census Tract 1055.09, Bucks County, Pennsylvania",4571,4223,4571,4482,4134,4571,42017,4465
42017105510,"Census Tract 1055.10, Bucks County, Pennsylvania",4887,3893,4887,4667,3746,4887,42017,4292
42017105511,"Census Tract 1055.11, Bucks County, Pennsylvania",4224,3400,4224,4101,3297,4224,42017,3981
42017105600,"Census Tract 1056, Bucks County, Pennsylvania",2304,2077,2304,2268,2053,2304,42017,2081
42017105702,"Census Tract 1057.02, Bucks County, Pennsylvania",2852,2478,2852,2449,2295,2852,42017,2075
42017105704,"Census Tract 1057.04, Bucks County, Pennsylvania",6931,5152,6931,5750,4238,6931,42017,5168
42017105801,"Census Tract 1058.01, Bucks County, Pennsylvania",6468,4710,6468,5913,4429,6401,42017,5068
42017105805,"Census Tract 1058.05, Bucks County, Pennsylvania",5519,4970,5519,5438,4935,5519,42017,4544
42017105807,"Census Tract 1058.07, Bucks County, Pennsylvania",3798,3107,3798,3575,2982,3756,42017,2984
42017105808,"Census Tract 1058.08, Bucks County, Pennsylvania",3399,3180,3399,3341,3132,3393,42017,2575
42017105809,"Census Tract 1058.09, Bucks County, Pennsylvania",4573,4374,4573,4426,4256,4545,42017,3752
42017105810,"Census Tract 1058.10, Bucks County, Pennsylvania",2378,2300,2378,2221,2143,2378,42017,1820
42017105811,"Census Tract 1058.11, Bucks County, Pennsylvania",5916,5762,5916,5811,5657,5916,42017,4730
42017105812,"Census Tract 1058.12, Bucks County, Pennsylvania",1726,1726,1726,1726,1726,1726,42017,1603
42017105900,"Census Tract 1059, Bucks County, Pennsylvania",1876,1739,1876,1870,1733,1876,42017,1306
42017106000,"Census Tract 1060, Bucks County, Pennsylvania",3959,3475,3959,3930,3459,3903,42017,2959
42017106100,"Census Tract 1061, Bucks County, Pennsylvania",3129,2342,3129,3031,2285,2093,42017,1776
42017106200,"Census Tract 1062, Bucks County, Pennsylvania",6745,6296,6745,6362,5999,6711,42017,5621
42017106300,"Census Tract 1063, Bucks County, Pennsylvania",7144,6680,7144,7055,6655,7132,42017,6575
42017106401,"Census Tract 1064.01, Bucks County, Pennsylvania",7021,6261,7021,6495,5905,6995,42017,6110
42017106402,"Census Tract 1064.02, Bucks County, Pennsylvania",7391,7093,7391,7296,6998,7373,42017,6538
42017106500,"Census Tract 1065, Bucks County, Pennsylvania",7055,6853,7055,6949,6758,6968,42017,5777
42017106600,"Census Tract 1066, Bucks County, Pennsylvania",1870,1831,1870,1858,1823,1870,42017,1610
42017980000,"Census Tract 9800, Bucks County, Pennsylvania",0,0,0,0,0,0,42017,0
42029305700,"Census Tract 3057, Chester County, Pennsylvania",2165,1450,2165,1770,1076,2165,42029,1453
42029306000,"Census Tract 3060, Chester County, Pennsylvania",7065,5595,7065,6516,5233,7065,42029,5998
42029306300,"Census Tract 3063, Chester County, Pennsylvania",2838,2380,2838,2016,1789,2825,42029,2102
42029306501,"Census Tract 3065.01, Chester County, Pennsylvania",4160,3787,4160,3915,3581,4160,42029,3839
42029306503,"Census Tract 3065.03, Chester County, Pennsylvania",2865,2137,2865,1476,1044,2865,42029,1786
42029306504,"Census Tract 3065.04, Chester County, Pennsylvania",4548,4008,4548,3569,3297,4548,42029,3475
42029306600,"Census Tract 3066, Chester County, Pennsylvania",3098,2932,3098,2996,2898,3089,42029,2899
42029306700,"Census Tract 3067, Chester County, Pennsylvania",4286,4165,4286,4183,4062,4278,42029,3917
42029306800,"Census Tract 3068, Chester County, Pennsylvania",1683,1586,1683,1569,1505,1683,42029,1445
42029306900,"Census Tract 3069, Chester County, Pennsylvania",5481,5253,5481,5034,4856,5481,42029,4916
42029307000,"Census Tract 3070, Chester County, Pennsylvania",4938,4616,4938,4778,4467,4938,42029,4287
42029307100,"Census Tract 3071, Chester County, Pennsylvania",2136,2074,2136,1977,1915,2136,42029,1855
42029307200,"Census Tract 3072, Chester County, Pennsylvania",1235,1055,1235,1096,1037,1224,42029,907
42029307300,"Census Tract 3073, Chester County, Pennsylvania",3406,2976,3406,3283,2912,3406,42029,2784
42029307400,"Census Tract 3074, Chester County, Pennsylvania",3582,3062,3582,3242,2722,3559,42029,2511
42029307700,"Census Tract 3077, Chester County, Pennsylvania",2567,2492,2567,2456,2381,2540,42029,1490
42029307800,"Census Tract 3078, Chester County, Pennsylvania",2589,2479,2589,2431,2345,2589,42029,2118
42029307900,"Census Tract 3079, Chester County, Pennsylvania",5066,2714,5066,4492,2305,3144,42029,2617
42029308000,"Census Tract 3080, Chester County, Pennsylvania",4971,4195,4971,3452,3099,4840,42029,3027
42029308101,"Census Tract 3081.01, Chester County, Pennsylvania",4327,4150,4327,4273,4096,4327,42029,3796
42029308102,"Census Tract 3081.02, Chester County, Pennsylvania",3849,3741,3849,3527,3434,3849,42029,2989
42029308200,"Census Tract 3082, Chester County, Pennsylvania",2727,2534,2727,2630,2484,2702,42029,1919
42029310400,"Census Tract 3104, Chester County, Pennsylvania",3049,2448,3049,2951,2434,0,42029,0
42029311000,"Census Tract 3110, Chester County, Pennsylvania",6633,5760,6633,6515,5674,6321,42029,5192
42029311100,"Census Tract 3111, Chester County, Pennsylvania",3607,3395,3607,3550,3338,3527,42029,3436
42029311200,"Census Tract 3112, Chester County, Pennsylvania",2218,2162,2218,2123,2086,2204,42029,1992
42029311300,"Census Tract 3113, Chester County, Pennsylvania",4411,3905,4411,4292,3815,2729,42029,2568
42029311401,"Census Tract 3114.01, Chester County, Pennsylvania",6826,4804,6826,6573,4804,6579,42029,5651
42029311403,"Census Tract 3114.03, Chester County, Pennsylvania",3539,3437,3539,3506,3404,3539,42029,3186
42029311404,"Census Tract 3114.04, Chester County, Pennsylvania",3879,3757,3879,3879,3757,3879,42029,3599
42029311500,"Census Tract 3115, Chester County, Pennsylvania",3290,3028,3290,3226,2998,3290,42029,2826
42029311600,"Census Tract 3116, Chester County, Pennsylvania",1825,1002,1825,1561,872,1825,42029,1231
42029311700,"Census Tract 3117, Chester County, Pennsylvania",8560,7576,8560,6466,5885,8377,42029,6649
42029311800,"Census Tract 3118, Chester County, Pennsylvania",3500,3191,3500,3436,3127,3500,42029,2827
42029300101,"Census Tract 3001.01, Chester County, Pennsylvania",3102,2828,3102,3039,2765,3102,42029,2956
42029300103,"Census Tract 3001.03, Chester County, Pennsylvania",2326,1889,2326,2326,1889,2326,42029,2001
42029300104,"Census Tract 3001.04, Chester County, Pennsylvania",5005,4445,5005,4890,4330,5005,42029,4757
42029300106,"Census Tract 3001.06, Chester County, Pennsylvania",4429,3830,4429,4356,3804,4429,42029,3825
42029300107,"Census Tract 3001.07, Chester County, Pennsylvania",4438,4073,4438,4390,4025,4438,42029,4372
42029300108,"Census Tract 3001.08, Chester County, Pennsylvania",6349,5375,6349,6278,5304,6349,42029,5495
42029300109,"Census Tract 3001.09, Chester County, Pennsylvania",3831,3457,3831,3831,3457,3831,42029,3479
42029300201,"Census Tract 3002.01, Chester County, Pennsylvania",5022,4487,5022,4929,4451,4924,42029,4383
42029300202,"Census Tract 3002.02, Chester County, Pennsylvania",5516,5277,5516,5306,5104,5510,42029,5108
42029300301,"Census Tract 3003.01, Chester County, Pennsylvania",3794,3532,3794,3747,3485,3794,42029,3421
42029300302,"Census Tract 3003.02, Chester County, Pennsylvania",3733,3553,3733,3733,3553,3733,42029,3147
42029300303,"Census Tract 3003.03, Chester County, Pennsylvania",2945,2641,2945,2879,2596,2945,42029,2707
42029300400,"Census Tract 3004, Chester County, Pennsylvania",3023,2850,3023,2808,2650,3011,42029,2500
42029300501,"Census Tract 3005.01, Chester County, Pennsylvania",4516,4278,4516,4422,4184,4516,42029,4131
42029300502,"Census Tract 3005.02, Chester County, Pennsylvania",3790,3343,3790,3636,3220,3665,42029,3183
42029300600,"Census Tract 3006, Chester County, Pennsylvania",4970,3710,4970,4856,3635,4950,42029,3936
42029300700,"Census Tract 3007, Chester County, Pennsylvania",4545,3797,4545,4326,3754,4545,42029,3208
42029300800,"Census Tract 3008, Chester County, Pennsylvania",4326,3632,4326,4274,3591,4326,42029,3630
42029300900,"Census Tract 3009, Chester County, Pennsylvania",2408,2050,2408,2303,1945,2408,42029,1715
42029301000,"Census Tract 3010, Chester County, Pennsylvania",7036,6607,7036,6957,6549,7036,42029,6386
42029301100,"Census Tract 3011, Chester County, Pennsylvania",3346,3174,3346,3295,3154,3346,42029,2643
42029301300,"Census Tract 3013, Chester County, Pennsylvania",6301,6032,6301,6157,5888,6113,42029,5508
42029301401,"Census Tract 3014.01, Chester County, Pennsylvania",2612,2309,2612,2519,2300,2601,42029,2137
42029301402,"Census Tract 3014.02, Chester County, Pennsylvania",5229,5070,5229,5106,5011,5184,42029,4285
42029301500,"Census Tract 3015, Chester County, Pennsylvania",2493,2446,2493,2478,2431,2493,42029,2185
42029301600,"Census Tract 3016, Chester County, Pennsylvania",2537,2474,2537,2506,2443,2537,42029,2287
42029301700,"Census Tract 3017, Chester County, Pennsylvania",1784,1725,1784,1757,1717,1591,42029,1455
42029301800,"Census Tract 3018, Chester County, Pennsylvania",4345,4276,4345,4345,4276,4334,42029,3556
42029301900,"Census Tract 3019, Chester County, Pennsylvania",3968,3858,3968,3944,3834,3960,42029,3651
42029302000,"Census Tract 3020, Chester County, Pennsylvania",5420,4824,5420,5240,4673,4831,42029,4671
42029302101,"Census Tract 3021.01, Chester County, Pennsylvania",5847,4548,5847,5519,4434,5601,42029,4902
42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",4634,3838,4634,4048,3742,3548,42029,3097
42029302202,"Census Tract 3022.02, Chester County, Pennsylvania",6732,5503,6732,6632,5403,6701,42029,6055
42029302203,"Census Tract 3022.03, Chester County, Pennsylvania",5460,4264,5460,5413,4264,5460,42029,5269
42029302204,"Census Tract 3022.04, Chester County, Pennsylvania",5882,4817,5882,5691,4648,5787,42029,5179
42029302300,"Census Tract 3023, Chester County, Pennsylvania",2578,2391,2578,2443,2299,2424,42029,1735
42029302400,"Census Tract 3024, Chester County, Pennsylvania",4102,2745,4102,3079,2175,4102,42029,2702
42029302500,"Census Tract 3025, Chester County, Pennsylvania",3985,3552,3985,3830,3510,3985,42029,3089
42029302600,"Census Tract 3026, Chester County, Pennsylvania",4816,3523,4816,4017,3019,4782,42029,1237
42029302702,"Census Tract 3027.02, Chester County, Pennsylvania",4727,3857,4727,4135,3316,4688,42029,3656
42029302703,"Census Tract 3027.03, Chester County, Pennsylvania",3791,3661,3791,3738,3620,3791,42029,3571
42029302704,"Census Tract 3027.04, Chester County, Pennsylvania",4856,4589,4856,4837,4580,4856,42029,4681
42029302705,"Census Tract 3027.05, Chester County, Pennsylvania",4065,3726,4065,3956,3617,3907,42029,3624
42029302706,"Census Tract 3027.06, Chester County, Pennsylvania",4334,3926,4334,4133,3837,4334,42029,3475
42029302802,"Census Tract 3028.02, Chester County, Pennsylvania",5001,4864,5001,4967,4830,4971,42029,4791
42029302803,"Census Tract 3028.03, Chester County, Pennsylvania",2161,2043,2161,2161,2043,2161,42029,1841
42029302804,"Census Tract 3028.04, Chester County, Pennsylvania",3798,3597,3798,3658,3457,3798,42029,3330
42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",7018,6158,7018,6922,6072,7018,42029,5703
42029302901,"Census Tract 3029.01, Chester County, Pennsylvania",4610,4499,4610,4533,4431,4610,42029,4243
42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",6201,5982,6201,6149,5930,6188,42029,5876
42029303000,"Census Tract 3030, Chester County, Pennsylvania",2969,2462,2969,2885,2407,2947,42029,2811
42029303100,"Census Tract 3031, Chester County, Pennsylvania",4238,3899,4238,4202,3863,4238,42029,4136
42029303301,"Census Tract 3033.01, Chester County, Pennsylvania",3126,2789,3126,2354,2205,3126,42029,2588
42029303302,"Census Tract 3033.02, Chester County, Pennsylvania",4292,4221,4292,4292,4221,4292,42029,4049
42029303401,"Census Tract 3034.01, Chester County, Pennsylvania",3896,3274,3896,1916,1585,3896,42029,2952
42029303402,"Census Tract 3034.02, Chester County, Pennsylvania",2063,1726,2063,1083,819,2063,42029,1344
42029303501,"Census Tract 3035.01, Chester County, Pennsylvania",3877,3683,3877,3753,3604,3835,42029,3515
42029303502,"Census Tract 3035.02, Chester County, Pennsylvania",3044,2708,3044,2909,2573,3029,42029,2719
42029303801,"Census Tract 3038.01, Chester County, Pennsylvania",4011,3900,4011,3955,3844,3947,42029,3577
42029303802,"Census Tract 3038.02, Chester County, Pennsylvania",8001,7206,8001,7952,7157,8001,42029,7634
42029303901,"Census Tract 3039.01, Chester County, Pennsylvania",4613,4110,4613,4461,3958,3802,42029,3654
42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",5311,5060,5311,5224,4973,5289,42029,4880
42029304000,"Census Tract 3040, Chester County, Pennsylvania",4473,3702,4473,4359,3619,4459,42029,3984
42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",4537,3791,4537,4197,3572,4519,42029,3460
42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",3370,2987,3370,3294,2911,3267,42029,2278
42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",6763,5446,6763,6037,4906,6763,42029,5731
42029304300,"Census Tract 3043, Chester County, Pennsylvania",6644,6256,6644,6463,6075,6644,42029,6253
42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",3545,3272,3545,3433,3227,3545,42029,3337
42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",4793,4089,4793,4631,3927,4793,42029,4505
42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",6345,5825,6345,6326,5806,6345,42029,5961
42029304406,"Census Tract 3044.06, Chester County, Pennsylvania",3254,2991,3254,3254,2991,3254,42029,3103
42029304501,"Census Tract 3045.01, Chester County, Pennsylvania",7178,5664,7178,6946,5628,7178,42029,6985
42029304502,"Census Tract 3045.02, Chester County, Pennsylvania",3320,3207,3320,3240,3191,3320,42029,3219
42029304600,"Census Tract 3046, Chester County, Pennsylvania",3449,3282,3449,3431,3275,3392,42029,3090
42029304900,"Census Tract 3049, Chester County, Pennsylvania",7431,7140,7431,7406,7115,6987,42029,5411
42029305000,"Census Tract 3050, Chester County, Pennsylvania",1518,1429,1518,1495,1412,1509,42029,1260
42029305101,"Census Tract 3051.01, Chester County, Pennsylvania",3976,3755,3976,3848,3627,3976,42029,3577
42029305102,"Census Tract 3051.02, Chester County, Pennsylvania",4768,4466,4768,4652,4350,4768,42029,3958
42029305300,"Census Tract 3053, Chester County, Pennsylvania",6501,4138,6501,6307,4006,6428,42029,5032
42029305400,"Census Tract 3054, Chester County, Pennsylvania",3929,1994,3929,2976,1180,3929,42029,2131
42029305500,"Census Tract 3055, Chester County, Pennsylvania",3503,1108,3503,2634,728,3503,42029,1576
42029305600,"Census Tract 3056, Chester County, Pennsylvania",3177,1264,3177,2400,523,3177,42029,909
42045400301,"Census Tract 4003.01, Delaware County, Pennsylvania",6737,1587,6737,6498,1561,6737,42045,2661
42045400302,"Census Tract 4003.02, Delaware County, Pennsylvania",3718,1209,3718,3614,1200,3718,42045,1724
42045400401,"Census Tract 4004.01, Delaware County, Pennsylvania",5011,1318,5011,4423,1016,5011,42045,2573
42045400402,"Census Tract 4004.02, Delaware County, Pennsylvania",4161,1239,4161,3830,1057,4161,42045,2168
42045400500,"Census Tract 4005, Delaware County, Pennsylvania",4040,1932,4040,3572,1546,4032,42045,2471
42045400600,"Census Tract 4006, Delaware County, Pennsylvania",5479,3480,5479,5146,3271,5479,42045,4187
42045400700,"Census Tract 4007, Delaware County, Pennsylvania",6062,2161,6062,5826,2029,6062,42045,4328
42045400801,"Census Tract 4008.01, Delaware County, Pennsylvania",1878,569,1878,1732,445,1878,42045,1421
42045400802,"Census Tract 4008.02, Delaware County, Pennsylvania",3466,2802,3466,3262,2598,3466,42045,2676
42045400900,"Census Tract 4009, Delaware County, Pennsylvania",1624,1549,1624,1613,1538,1624,42045,1531
42045401000,"Census Tract 4010, Delaware County, Pennsylvania",2172,1963,2172,2141,1954,2172,42045,1989
42045401101,"Census Tract 4011.01, Delaware County, Pennsylvania",2797,2745,2797,2797,2745,2797,42045,2162
42045401103,"Census Tract 4011.03, Delaware County, Pennsylvania",3555,3311,3555,3493,3249,3555,42045,3341
42045401104,"Census Tract 4011.04, Delaware County, Pennsylvania",4072,3743,4072,4001,3720,4072,42045,3551
42045401200,"Census Tract 4012, Delaware County, Pennsylvania",3370,3082,3370,3370,3082,3370,42045,2878
42045401301,"Census Tract 4013.01, Delaware County, Pennsylvania",2181,1228,2181,2122,1169,2170,42045,1547
42045401302,"Census Tract 4013.02, Delaware County, Pennsylvania",3213,2836,3213,3202,2825,3213,42045,2677
42045401401,"Census Tract 4014.01, Delaware County, Pennsylvania",2312,1993,2312,2239,1946,2312,42045,2125
42045401402,"Census Tract 4014.02, Delaware County, Pennsylvania",3651,2707,3651,3575,2677,3618,42045,2883
42045401501,"Census Tract 4015.01, Delaware County, Pennsylvania",3576,3495,3576,3500,3428,3576,42045,2971
42045401502,"Census Tract 4015.02, Delaware County, Pennsylvania",4281,3418,4281,4281,3418,4281,42045,3373
42045401600,"Census Tract 4016, Delaware County, Pennsylvania",1690,1226,1690,1690,1226,1690,42045,1568
42045401700,"Census Tract 4017, Delaware County, Pennsylvania",2644,904,2644,2548,868,2623,42045,1896
42045401800,"Census Tract 4018, Delaware County, Pennsylvania",3476,1651,3476,3420,1637,3439,42045,2781
42045401900,"Census Tract 4019, Delaware County, Pennsylvania",4663,2404,4663,4509,2286,4648,42045,3560
42045402000,"Census Tract 4020, Delaware County, Pennsylvania",2520,1615,2520,2468,1563,2520,42045,2107
42045402100,"Census Tract 4021, Delaware County, Pennsylvania",5877,533,5877,5865,521,5864,42045,4858
42045402200,"Census Tract 4022, Delaware County, Pennsylvania",2096,266,2096,2096,266,1774,42045,1223
42045402300,"Census Tract 4023, Delaware County, Pennsylvania",3503,110,3503,3423,110,3486,42045,2489
42045402400,"Census Tract 4024, Delaware County, Pennsylvania",3599,414,3599,3592,414,3531,42045,1181
42045402500,"Census Tract 4025, Delaware County, Pennsylvania",3177,345,3177,3166,345,3172,42045,1407
42045402600,"Census Tract 4026, Delaware County, Pennsylvania",3825,1307,3825,3557,1307,3375,42045,1596
