SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,42,017,Pennsylvania,Bucks County,3,1,33960,17348,16612,14604,14042,949,869,68,58,888,878,14,11,825,754,15393,14759,1437,1319,175,160,1191,1154,30,25,15899,15101,13418,12784,837,775,32,23,873,863,8,5,731,651,14119,13407,1263,1153,113,94,1154,1118,20,15,1449,1511,1186,1258,112,94,36,35,15,15,6,6,94,103,1274,1352,174,166,62,66,37,36,10,10
050,42,017,Pennsylvania,Bucks County,3,2,38704,19879,18825,17225,16250,988,857,71,58,915,1001,8,11,672,648,17867,16876,1375,1233,174,155,1158,1231,19,21,18452,17497,16047,15128,889,782,18,16,903,990,1,5,594,576,16618,15684,1224,1114,97,92,1129,1207,10,13,1427,1328,1178,1122,99,75,53,42,12,11,7,6,78,72,1249,1192,151,119,77,63,29,24,9,8
050,42,017,Pennsylvania,Bucks County,3,3,42946,22039,20907,19461,18318,1051,940,53,52,871,993,11,12,592,592,20021,18878,1382,1280,161,167,1082,1194,24,27,20853,19715,18460,17314,968,862,22,24,860,980,7,6,536,529,18968,17819,1265,1157,115,118,1058,1173,17,17,1186,1192,1001,1004,83,78,31,28,11,13,4,6,56,63,1053,1059,117,123,46,49,24,21,7,10
050,42,017,Pennsylvania,Bucks County,3,4,41943,21753,20190,19346,17916,1112,990,84,64,745,750,16,19,450,451,19765,18334,1346,1239,191,161,907,910,31,34,20512,19143,18306,17053,1024,905,40,27,737,739,8,13,397,406,18678,17432,1225,1128,131,111,887,885,21,26,1241,1047,1040,863,88,85,44,37,8,11,8,6,53,45,1087,902,121,111,60,50,20,25,10,8
050,42,017,Pennsylvania,Bucks County,3,5,32956,17087,15869,15278,14078,835,836,76,48,621,602,17,15,260,290,15519,14345,953,974,145,119,727,711,30,27,15876,14935,14270,13309,749,759,27,18,608,599,5,7,217,243,14470,13532,846,873,81,72,705,699,16,16,1211,934,1008,769,86,77,49,30,13,3,12,8,43,47,1049,813,107,101,64,47,22,12,14,11
050,42,017,Pennsylvania,Bucks County,3,6,33680,16856,16824,14994,14656,737,900,94,58,773,946,27,18,231,246,15210,14883,838,1010,161,122,866,1042,40,31,15496,15756,13844,13759,666,833,30,20,763,930,5,8,188,206,14023,13949,739,918,79,72,850,1020,17,18,1360,1068,1150,897,71,67,64,38,10,16,22,10,43,40,1187,934,99,92,82,50,16,22,23,13
050,42,017,Pennsylvania,Bucks County,3,7,32809,16240,16569,14208,14266,782,892,71,65,961,1138,17,14,201,194,14392,14443,862,985,136,129,1039,1215,27,19,15021,15479,13163,13351,723,821,20,20,944,1126,7,8,164,153,13314,13491,786,885,68,68,1015,1194,15,12,1219,1090,1045,915,59,71,51,45,17,12,10,6,37,41,1078,952,76,100,68,61,24,21,12,7
050,42,017,Pennsylvania,Bucks County,3,8,37285,18264,19021,16182,16684,726,860,60,49,1082,1216,8,13,206,199,16365,16859,804,944,123,116,1169,1293,17,24,17125,17998,15176,15798,678,810,22,17,1069,1200,5,7,175,166,15334,15945,739,875,73,70,1148,1272,12,16,1139,1023,1006,886,48,50,38,32,13,16,3,6,31,33,1031,914,65,69,50,46,21,21,5,8
050,42,017,Pennsylvania,Bucks County,3,9,45917,22363,23554,20304,21304,811,934,49,54,986,1045,13,8,200,209,20483,21491,880,1016,138,144,1060,1125,24,15,21293,22669,19354,20526,768,884,24,29,975,1037,5,7,167,186,19507,20694,820,951,99,113,1040,1111,14,12,1070,885,950,778,43,50,25,25,11,8,8,1,33,23,976,797,60,65,39,31,20,14,10,3
050,42,017,Pennsylvania,Bucks County,3,10,54297,26651,27646,24606,25342,830,949,52,56,975,1073,11,9,177,217,24758,25532,884,1023,146,168,1036,1141,21,18,25813,26804,23851,24593,795,912,35,28,965,1067,8,5,159,199,23988,24767,840,976,120,130,1023,1133,15,11,838,842,755,749,35,37,17,28,10,6,3,4,18,18,770,765,44,47,26,38,13,8,6,7
050,42,017,Pennsylvania,Bucks County,3,11,54562,27146,27416,25353,25483,719,782,63,65,862,904,5,14,144,168,25481,25628,765,850,141,155,908,954,10,20,26484,26803,24765,24954,694,746,41,49,854,896,4,11,126,147,24877,25081,729,799,109,130,896,944,9,14,662,613,588,529,25,36,22,16,8,8,1,3,18,21,604,547,36,51,32,25,12,10,1,6
050,42,017,Pennsylvania,Bucks County,3,12,46470,22904,23566,21489,21983,551,640,50,35,693,778,2,6,119,124,21591,22086,582,682,128,108,728,816,7,10,22446,23132,21080,21585,536,626,33,27,688,776,1,6,108,112,21173,21678,562,661,101,94,721,813,6,10,458,434,409,398,15,14,17,8,5,2,1,0,11,12,418,408,20,21,27,14,7,3,1,0
050,42,017,Pennsylvania,Bucks County,3,13,38244,18650,19594,17534,18362,428,509,29,28,558,607,7,5,94,83,17613,18430,453,538,83,85,587,629,13,7,18316,19252,17244,18054,414,494,15,19,555,603,4,5,84,77,17314,18117,434,521,65,71,582,624,8,7,334,342,290,308,14,15,14,9,3,4,3,0,10,6,299,313,19,17,18,14,5,5,5,0
050,42,017,Pennsylvania,Bucks County,3,14,27520,13138,14382,12415,13577,285,332,16,21,374,394,1,4,47,54,12453,13624,296,350,44,54,389,409,4,7,12942,14178,12235,13392,280,324,10,17,372,392,1,4,44,49,12272,13434,288,338,37,49,387,405,3,6,196,204,180,185,5,8,6,4,2,2,0,0,3,5,181,190,8,12,7,5,2,4,1,1
050,42,017,Pennsylvania,Bucks County,3,15,20007,9236,10771,8715,10171,191,245,9,15,289,294,1,4,31,42,8741,10203,198,257,23,41,303,312,5,6,9105,10624,8598,10044,183,240,5,11,289,292,1,1,29,36,8623,10073,189,249,19,34,301,308,4,2,131,147,117,127,8,5,4,4,0,2,0,3,2,6,118,130,9,8,4,7,2,4,1,4
050,42,017,Pennsylvania,Bucks County,3,16,16675,7299,9376,6962,8979,128,181,10,6,180,186,1,0,18,24,6976,8997,132,188,22,22,185,191,4,5,7198,9258,6869,8872,123,173,9,5,178,184,1,0,18,24,6883,8890,127,180,21,21,183,189,4,5,101,118,93,107,5,8,1,1,2,2,0,0,0,0,93,107,5,8,1,1,2,2,0,0
050,42,017,Pennsylvania,Bucks County,3,17,13895,5581,8314,5406,8037,86,129,5,11,69,108,0,0,15,29,5420,8060,91,139,16,26,71,116,0,3,5522,8233,5349,7958,85,128,5,11,68,107,0,0,15,29,5363,7981,90,138,16,26,70,115,0,3,59,81,57,79,1,1,0,0,1,1,0,0,0,0,57,79,1,1,0,0,1,1,0,0
050,42,017,Pennsylvania,Bucks County,3,18,13561,4256,9305,4137,9065,55,140,6,4,45,77,1,0,12,19,4149,9083,57,145,13,18,48,80,2,0,4223,9250,4108,9015,52,137,6,2,45,77,1,0,11,19,4119,9033,54,142,13,16,48,80,1,0,33,55,29,50,3,3,0,2,0,0,0,0,1,0,30,50,3,3,0,2,0,0,1,0
050,42,017,Pennsylvania,Bucks County,4,0,626067,306942,319125,277685,288003,11499,12197,872,736,12257,13479,158,172,4471,4538,281849,292195,13660,14480,2050,1964,13890,15077,310,319,292444,305816,265303,276641,10646,11375,389,365,12110,13341,71,103,3925,3991,268972,280338,12479,13310,1363,1401,13628,14836,193,225,14498,13309,12382,11362,853,822,483,371,147,138,87,69,546,547,12877,11857,1181,1170,687,563,262,241,117,94
050,42,017,Pennsylvania,Bucks County,4,1,33140,16843,16297,14087,13653,943,880,65,48,902,935,18,14,828,767,14879,14393,1431,1331,165,142,1209,1214,33,30,15410,14818,12936,12442,811,767,27,19,886,913,9,6,741,671,13647,13089,1242,1153,103,93,1172,1174,22,18,1433,1479,1151,1211,132,113,38,29,16,22,9,8,87,96,1232,1304,189,178,62,49,37,40,11,12
050,42,017,Pennsylvania,Bucks County,4,2,38003,19484,18519,16803,15954,965,830,73,61,946,1021,8,11,689,642,17462,16569,1364,1209,176,151,1197,1256,22,20,18051,17124,15608,14771,875,751,22,21,934,1009,2,7,610,565,16193,15315,1222,1079,96,88,1168,1227,12,15,1433,1395,1195,1183,90,79,51,40,12,12,6,4,79,77,1269,1254,142,130,80,63,29,29,10,5
050,42,017,Pennsylvania,Bucks County,4,3,42467,21884,20583,19239,17932,1073,967,58,46,895,992,10,12,609,634,19819,18535,1413,1327,168,163,1112,1210,23,31,20630,19354,18175,16894,992,890,19,23,881,976,6,5,557,566,18707,17434,1298,1205,113,116,1089,1183,17,18,1254,1229,1064,1038,81,77,39,23,14,16,4,7,52,68,1112,1101,115,122,55,47,23,27,6,13
050,42,017,Pennsylvania,Bucks County,4,4,42298,21854,20444,19371,18077,1115,994,78,62,783,817,12,21,495,473,19838,18523,1380,1258,193,169,953,978,26,33,20582,19347,18306,17166,1021,904,38,30,774,805,8,16,435,426,18714,17568,1250,1138,134,121,931,956,19,27,1272,1097,1065,911,94,90,40,32,9,12,4,5,60,47,1124,955,130,120,59,48,22,22,7,6
050,42,017,Pennsylvania,Bucks County,4,5,33211,17284,15927,15359,14071,920,833,76,51,624,629,13,17,292,326,15632,14365,1055,995,152,131,739,755,25,30,16080,14964,14368,13275,822,767,29,14,613,626,4,9,244,273,14598,13521,931,900,88,73,718,741,14,20,1204,963,991,796,98,66,47,37,11,3,9,8,48,53,1034,844,124,95,64,58,21,14,11,10
050,42,017,Pennsylvania,Bucks County,4,6,33974,17085,16889,15178,14635,776,951,83,51,785,969,27,18,236,265,15402,14879,875,1068,153,120,875,1072,34,28,15709,15823,14005,13737,703,875,27,19,780,958,4,8,190,226,14187,13947,775,969,78,75,862,1055,11,15,1376,1066,1173,898,73,76,56,32,5,11,23,10,46,39,1215,932,100,99,75,45,13,17,23,13
050,42,017,Pennsylvania,Bucks County,4,7,33358,16483,16875,14388,14459,793,938,82,64,986,1186,14,13,220,215,14592,14654,881,1032,147,136,1075,1268,28,23,15225,15778,13324,13532,729,869,25,22,967,1174,5,7,175,174,13489,13691,792,938,73,75,1045,1246,16,15,1258,1097,1064,927,64,69,57,42,19,12,9,6,45,41,1103,963,89,94,74,61,30,22,12,8
050,42,017,Pennsylvania,Bucks County,4,8,35269,17334,17935,15227,15632,720,826,58,52,1097,1209,13,11,219,205,15419,15815,801,915,128,122,1188,1289,26,18,16211,16889,14243,14734,672,764,19,18,1080,1197,7,5,190,171,14411,14887,738,831,75,74,1167,1271,14,10,1123,1046,984,898,48,62,39,34,17,12,6,6,29,34,1008,928,63,84,53,48,21,18,12,8
050,42,017,Pennsylvania,Bucks County,4,9,45097,22005,23092,19873,20749,854,961,57,49,1000,1101,13,10,208,222,20055,20943,924,1046,143,138,1077,1183,25,19,20865,22169,18860,19933,810,913,26,24,989,1093,5,7,175,199,19014,20109,863,985,99,103,1059,1170,15,15,1140,923,1013,816,44,48,31,25,11,8,8,3,33,23,1041,834,61,61,44,35,18,13,10,4
050,42,017,Pennsylvania,Bucks County,4,10,52545,25660,26885,23621,24572,813,967,46,52,995,1078,12,12,173,204,23770,24751,861,1035,132,159,1058,1143,25,20,24789,26028,22845,23817,768,918,29,27,986,1071,8,7,153,188,22977,23981,806,978,103,125,1042,1133,20,15,871,857,776,755,45,49,17,25,9,7,4,5,20,16,793,770,55,57,29,34,16,10,5,5
050,42,017,Pennsylvania,Bucks County,4,11,55145,27263,27882,25432,25854,730,811,64,71,882,952,4,11,151,183,25570,26016,779,879,149,168,932,1009,10,22,26564,27221,24809,25284,701,778,43,47,873,943,4,8,134,161,24932,25430,743,831,121,135,919,997,8,17,699,661,623,570,29,33,21,24,9,9,0,3,17,22,638,586,36,48,28,33,13,12,2,5
050,42,017,Pennsylvania,Bucks County,4,12,47931,23687,24244,22201,22630,581,659,52,35,734,787,3,7,116,126,22298,22733,619,707,122,101,773,827,9,14,23173,23767,21745,22190,565,640,31,31,727,784,1,7,104,115,21832,22284,595,679,93,92,762,822,7,14,514,477,456,440,16,19,21,4,7,3,2,0,12,11,466,449,24,28,29,9,11,5,2,0
050,42,017,Pennsylvania,Bucks County,4,13,40256,19683,20573,18494,19239,461,535,29,34,590,661,7,6,102,98,18582,19327,492,572,96,95,622,686,15,8,19322,20214,18176,18918,445,521,18,22,588,658,4,5,91,90,18255,18999,468,552,78,79,620,683,10,7,361,359,318,321,16,14,11,12,2,3,3,1,11,8,327,328,24,20,18,16,2,3,5,1
050,42,017,Pennsylvania,Bucks County,4,14,28284,13510,14774,12739,13911,289,346,23,22,407,429,2,5,50,61,12783,13963,302,362,52,58,423,447,2,9,13297,14533,12552,13696,280,335,12,17,404,426,2,5,47,54,12593,13742,290,347,40,50,420,443,2,8,213,241,187,215,9,11,11,5,3,3,0,0,3,7,190,221,12,15,12,8,3,4,0,1
050,42,017,Pennsylvania,Bucks County,4,15,20486,9465,11021,8929,10403,190,251,8,14,297,307,0,4,41,42,8964,10440,199,267,28,40,313,319,3,6,9327,10877,8804,10274,184,248,4,11,297,305,0,1,38,38,8836,10307,191,262,23,35,313,317,3,3,138,144,125,129,6,3,4,3,0,2,0,3,3,4,128,133,8,5,5,5,0,2,0,3
050,42,017,Pennsylvania,Bucks County,4,16,16510,7213,9297,6859,8888,137,178,9,5,193,202,1,0,14,24,6873,8904,138,189,17,17,197,209,2,5,7109,9177,6762,8782,131,168,9,3,192,201,1,0,14,23,6776,8797,132,178,17,15,196,208,2,5,104,120,97,106,6,10,0,2,1,1,0,0,0,1,97,107,6,11,0,2,1,1,0,0
050,42,017,Pennsylvania,Bucks County,4,17,14000,5708,8292,5515,8014,85,121,5,13,90,112,0,0,13,32,5527,8039,88,134,14,35,93,118,0,1,5640,8205,5451,7929,83,121,5,13,88,110,0,0,13,32,5463,7954,86,134,14,35,91,116,0,1,68,87,64,85,2,0,0,0,2,2,0,0,0,0,64,85,2,0,0,0,2,2,0,0
050,42,017,Pennsylvania,Bucks County,4,18,14093,4497,9596,4370,9330,54,149,6,6,51,92,1,0,15,19,4384,9346,58,154,15,19,54,94,2,2,4460,9528,4334,9267,54,146,6,4,51,92,1,0,14,19,4348,9283,57,151,15,17,54,94,1,2,37,68,36,63,0,3,0,2,0,0,0,0,1,0,36,63,1,3,0,2,0,0,1,0
050,42,017,Pennsylvania,Bucks County,5,0,625572,306649,318923,276562,286873,11769,12470,858,736,12727,13980,170,190,4563,4674,280809,291171,13991,14840,2035,1993,14410,15637,317,344,291901,305281,263948,275243,10889,11599,383,376,12575,13840,78,111,4028,4112,267708,279043,12786,13610,1367,1437,14159,15386,196,240,14748,13642,12614,11630,880,871,475,360,152,140,92,79,535,562,13101,12128,1205,1230,668,556,251,251,121,104
050,42,017,Pennsylvania,Bucks County,5,1,31926,16201,15725,13447,13090,982,951,67,42,904,895,23,17,778,730,14197,13787,1441,1380,161,134,1189,1167,43,32,14791,14275,12343,11935,831,808,22,16,884,873,9,6,702,637,13023,12547,1242,1175,94,85,1155,1125,24,16,1410,1450,1104,1155,151,143,45,26,20,22,14,11,76,93,1174,1240,199,205,67,49,34,42,19,16
050,42,017,Pennsylvania,Bucks County,5,2,37600,19141,18459,16463,15826,941,879,62,59,968,1016,11,11,696,668,17126,16464,1346,1272,164,147,1219,1254,25,28,17690,16971,15241,14575,854,792,21,21,954,1004,5,7,615,572,15829,15127,1205,1122,97,86,1188,1219,18,17,1451,1488,1222,1251,87,87,41,38,14,12,6,4,81,96,1297,1337,141,150,67,61,31,35,7,11
050,42,017,Pennsylvania,Bucks County,5,3,41710,21559,20151,18842,17528,1048,915,64,52,950,1005,12,13,643,638,19455,18129,1414,1276,173,167,1180,1225,24,24,20243,18950,17733,16501,964,853,21,24,938,990,6,5,581,577,18288,17050,1289,1175,113,116,1158,1198,14,16,1316,1201,1109,1027,84,62,43,28,12,15,6,8,62,61,1167,1079,125,101,60,51,22,27,10,8
050,42,017,Pennsylvania,Bucks County,5,4,41838,21627,20211,19053,17738,1153,1003,70,56,807,877,14,19,530,518,19553,18226,1437,1300,183,166,992,1051,26,39,20368,19091,17997,16799,1056,917,36,30,796,865,10,15,473,465,18445,17237,1309,1182,132,123,967,1027,20,32,1259,1120,1056,939,97,86,34,26,11,12,4,4,57,53,1108,989,128,118,51,43,25,24,6,7
050,42,017,Pennsylvania,Bucks County,5,5,33941,17617,16324,15608,14401,936,850,81,52,656,667,12,19,324,335,15912,14714,1090,1022,163,133,783,791,21,32,16443,15341,14635,13588,846,778,32,18,645,661,5,11,280,285,14898,13854,977,920,99,80,762,776,12,22,1174,983,973,813,90,72,49,34,11,6,7,8,44,50,1014,860,113,102,64,53,21,15,9,10
050,42,017,Pennsylvania,Bucks County,5,6,33856,17108,16748,15140,14404,821,954,67,54,815,1030,23,20,242,286,15371,14669,929,1083,137,134,917,1152,37,27,15719,15681,13950,13500,735,874,24,24,807,1024,3,9,200,250,14141,13733,817,981,78,91,903,1136,14,14,1389,1067,1190,904,86,80,43,30,8,6,20,11,42,36,1230,936,112,102,59,43,14,16,23,13
050,42,017,Pennsylvania,Bucks County,5,7,33916,16781,17135,14660,14676,802,944,85,51,994,1212,12,15,228,237,14866,14892,897,1051,152,121,1084,1302,18,27,15521,16016,13577,13733,751,868,28,21,978,1197,6,5,181,192,13741,13909,821,949,78,74,1059,1277,10,17,1260,1119,1083,943,51,76,57,30,16,15,6,10,47,45,1125,983,76,102,74,47,25,25,8,10
050,42,017,Pennsylvania,Bucks County,5,8,34284,16862,17422,14745,15024,705,876,56,58,1125,1233,19,16,212,215,14930,15214,787,970,127,128,1212,1314,30,25,15700,16348,13727,14111,659,806,13,19,1110,1223,8,8,183,181,13891,14273,723,880,68,74,1194,1300,17,15,1162,1074,1018,913,46,70,43,39,15,10,11,8,29,34,1039,941,64,90,59,54,18,14,13,10
050,42,017,Pennsylvania,Bucks County,5,9,43641,21299,22342,19077,19929,895,952,61,52,1050,1179,10,10,206,220,19259,20122,968,1040,140,139,1134,1264,23,17,20157,21369,18066,19067,845,909,28,23,1038,1169,3,8,177,193,18224,19235,902,978,94,98,1116,1250,13,15,1142,973,1011,862,50,43,33,29,12,10,7,2,29,27,1035,887,66,62,46,41,18,14,10,2
050,42,017,Pennsylvania,Bucks County,5,10,50709,24729,25980,22652,23660,838,973,39,49,1008,1083,15,12,177,203,22810,23837,892,1045,126,152,1073,1149,23,20,23845,25113,21858,22897,796,920,23,27,1000,1075,9,7,159,187,22000,23062,838,981,99,120,1061,1139,15,15,884,867,794,763,42,53,16,22,8,8,6,5,18,16,810,775,54,64,27,32,12,10,8,5
050,42,017,Pennsylvania,Bucks County,5,11,55049,27102,27947,25241,25848,731,811,65,73,899,1001,6,11,160,203,25378,26024,781,893,147,181,955,1068,15,20,26363,27256,24580,25255,699,774,44,44,891,993,6,7,143,183,24701,25414,737,841,119,142,944,1060,14,14,739,691,661,593,32,37,21,29,8,8,0,4,17,20,677,610,44,52,28,39,11,8,1,6
050,42,017,Pennsylvania,Bucks County,5,12,49422,24505,24917,22892,23195,644,722,52,41,796,815,3,9,118,135,22996,23308,680,773,119,117,831,857,9,16,23953,24413,22406,22733,621,699,32,37,788,811,1,9,105,124,22498,22839,648,742,93,107,823,851,6,15,552,504,486,462,23,23,20,4,8,4,2,0,13,11,498,469,32,31,26,10,8,6,3,1
050,42,017,Pennsylvania,Bucks County,5,13,39998,19613,20385,18376,19013,475,535,34,32,615,698,5,8,108,99,18466,19097,502,572,100,92,655,723,11,13,19226,20023,18034,18682,460,527,20,20,613,696,3,7,96,91,18112,18758,482,559,80,78,651,720,8,11,387,362,342,331,15,8,14,12,2,2,2,1,12,8,354,339,20,13,20,14,4,3,3,2
050,42,017,Pennsylvania,Bucks County,5,14,30969,14826,16143,13998,15188,298,376,23,24,444,481,4,6,59,68,14049,15241,313,398,59,67,462,499,7,8,14584,15866,13784,14942,289,362,13,18,440,476,3,6,55,62,13831,14991,301,381,48,57,458,493,6,8,242,277,214,246,9,14,10,6,4,5,1,0,4,6,218,250,12,17,11,10,4,6,1,0
050,42,017,Pennsylvania,Bucks County,5,15,21473,9947,11526,9377,10880,204,260,9,13,316,328,0,3,41,42,9411,10912,213,275,35,39,331,341,3,6,9794,11371,9237,10737,199,257,4,12,316,327,0,1,38,37,9268,10765,206,269,28,36,330,339,3,4,153,155,140,143,5,3,5,1,0,1,0,2,3,5,143,147,7,6,7,3,1,2,0,2
050,42,017,Pennsylvania,Bucks County,5,16,16547,7249,9298,6856,8836,146,188,10,9,219,235,1,1,17,29,6872,8858,147,195,18,25,227,243,2,6,7142,9159,6759,8716,138,178,9,5,218,232,1,0,17,28,6775,8737,139,184,17,21,226,240,2,5,107,139,97,120,8,10,1,4,1,3,0,1,0,1,97,121,8,11,1,4,1,3,0,1
050,42,017,Pennsylvania,Bucks County,5,17,13960,5676,8284,5474,8005,87,121,5,10,101,119,0,0,9,29,5483,8029,88,128,12,27,103,127,0,3,5597,8193,5401,7916,83,120,5,10,99,118,0,0,9,29,5410,7940,84,127,12,27,101,126,0,3,79,91,73,89,4,1,0,0,2,1,0,0,0,0,73,89,4,1,0,0,2,1,0,0
050,42,017,Pennsylvania,Bucks County,5,18,14733,4807,9926,4661,9632,63,160,8,9,60,106,0,0,15,19,4675,9648,66,167,19,24,63,110,0,1,4765,9845,4620,9556,63,157,8,7,60,106,0,0,14,19,4633,9572,66,164,18,22,63,110,0,1,42,81,41,76,0,3,0,2,0,0,0,0,1,0,42,76,0,3,1,2,0,0,0,0
050,42,017,Pennsylvania,Bucks County,6,0,625321,306729,318592,275863,285828,12029,12682,857,752,13010,14348,176,179,4794,4803,280327,290280,14382,15149,2067,2039,14767,16047,347,325,291498,304514,262913,273881,11080,11739,360,374,12868,14203,78,110,4199,4207,266841,277793,13062,13818,1362,1437,14504,15790,210,232,15231,14078,12950,11947,949,943,497,378,142,145,98,69,595,596,13486,12487,1320,1331,705,602,263,257,137,93
050,42,017,Pennsylvania,Bucks County,6,1,30826,15649,15177,12922,12577,963,917,56,47,883,884,24,19,801,733,13692,13283,1436,1345,150,144,1181,1153,39,35,14232,13757,11833,11471,788,759,20,20,868,859,8,7,715,641,12524,12090,1202,1124,92,88,1151,1106,18,18,1417,1420,1089,1106,175,158,36,27,15,25,16,12,86,92,1168,1193,234,221,58,56,30,47,21,17
050,42,017,Pennsylvania,Bucks County,6,2,37171,18967,18204,16200,15542,948,904,63,62,988,976,12,9,756,711,16923,16220,1392,1327,166,159,1259,1227,28,22,17482,16686,14955,14270,856,815,25,21,973,964,5,5,668,611,15599,14855,1239,1174,102,87,1228,1198,17,14,1485,1518,1245,1272,92,89,38,41,15,12,7,4,88,100,1324,1365,153,153,64,72,31,29,11,8
050,42,017,Pennsylvania,Bucks County,6,3,41140,21218,19922,18388,17243,1079,914,69,53,995,1035,12,13,675,664,19026,17875,1460,1296,180,165,1234,1273,30,27,19825,18643,17227,16157,989,847,21,21,985,1021,5,7,598,590,17798,16720,1317,1177,111,111,1209,1246,18,19,1393,1279,1161,1086,90,67,48,32,10,14,7,6,77,74,1228,1155,143,119,69,54,25,27,12,8
050,42,017,Pennsylvania,Bucks County,6,4,41123,21254,19869,18675,17368,1134,982,67,53,830,934,15,17,533,515,19177,17856,1425,1284,176,159,1011,1107,31,30,20009,18735,17630,16420,1036,894,33,26,818,921,12,13,480,461,18083,16856,1296,1162,126,112,987,1082,23,24,1245,1134,1045,948,98,88,34,27,12,13,3,4,53,54,1094,1000,129,122,50,47,24,25,8,6
050,42,017,Pennsylvania,Bucks County,6,5,34945,18061,16884,16005,14892,922,886,84,53,683,692,10,15,357,346,16333,15211,1097,1068,174,137,827,824,28,28,16845,15841,15001,14023,837,807,28,21,672,684,3,11,304,295,15282,14296,980,958,101,88,803,805,17,23,1216,1043,1004,869,85,79,56,32,11,8,7,4,53,51,1051,915,117,110,73,49,24,19,11,5
050,42,017,Pennsylvania,Bucks County,6,6,33737,17167,16570,15121,14167,873,999,67,45,816,1038,19,16,271,305,15373,14452,988,1142,138,122,926,1160,28,27,15836,15486,13993,13253,781,906,20,20,811,1035,3,5,228,267,14206,13504,871,1025,74,84,913,1150,11,14,1331,1084,1128,914,92,93,47,25,5,3,16,11,43,38,1167,948,117,117,64,38,13,10,17,13
050,42,017,Pennsylvania,Bucks County,6,7,34380,17047,17333,14841,14837,839,955,78,61,1025,1234,19,11,245,235,15069,15054,946,1065,152,138,1122,1321,26,20,15720,16200,13718,13894,772,870,24,25,1013,1215,7,5,186,191,13891,14069,846,952,76,83,1095,1295,11,12,1327,1133,1123,943,67,85,54,36,12,19,12,6,59,44,1178,985,100,113,76,55,27,26,15,8
050,42,017,Pennsylvania,Bucks County,6,8,34074,16889,17185,14780,14799,760,867,56,53,1075,1236,16,16,202,214,14959,14988,840,967,116,125,1162,1316,26,25,15634,16074,13674,13842,709,803,14,17,1061,1230,5,8,171,174,13827,13997,771,875,63,69,1141,1305,13,15,1255,1111,1106,957,51,64,42,36,14,6,11,8,31,40,1132,991,69,92,53,56,21,11,13,10
050,42,017,Pennsylvania,Bucks County,6,9,41886,20401,21485,18126,19041,891,969,68,55,1095,1193,11,12,210,215,18315,19227,962,1052,149,139,1179,1278,22,23,19207,20454,17090,18148,830,908,20,18,1079,1182,4,9,184,189,17256,18315,886,975,89,90,1158,1262,13,19,1194,1031,1036,893,61,61,48,37,16,11,7,3,26,26,1059,912,76,77,60,49,21,16,9,4
050,42,017,Pennsylvania,Bucks County,6,10,48831,23780,25051,21695,22687,842,986,40,53,1003,1116,16,10,184,199,21861,22867,901,1058,125,148,1071,1184,29,14,22855,24179,20862,21924,805,931,21,30,995,1106,10,7,162,181,21007,22088,849,991,97,116,1059,1172,20,11,925,872,833,763,37,55,19,23,8,10,6,3,22,18,854,779,52,67,28,32,12,12,9,3
050,42,017,Pennsylvania,Bucks County,6,11,54532,26817,27715,24884,25541,769,848,63,68,932,1024,8,10,161,224,25024,25736,820,929,150,179,985,1100,19,22,26044,26977,24194,24904,734,809,43,38,923,1017,7,7,143,202,24319,25081,774,876,120,139,973,1087,16,16,773,738,690,637,35,39,20,30,9,7,1,3,18,22,705,655,46,53,30,40,12,13,3,6
050,42,017,Pennsylvania,Bucks County,6,12,50794,25184,25610,23548,23826,663,724,51,46,784,874,4,12,134,128,23664,23934,701,773,131,117,826,913,10,17,24598,25074,23033,23341,636,697,31,39,778,869,2,11,118,117,23135,23441,666,738,100,103,816,907,7,16,586,536,515,485,27,27,20,7,6,5,2,1,16,11,529,493,35,35,31,14,10,6,3,1
