GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
0500000US34039,34039,"Union County, New Jersey",14849,1024,38864,1876,65878,2559,104727,2815,238642,13117,424868,39520
0500000US34041,34041,"Warren County, New Jersey",20286,2041,45008,2966,70614,3863,99093,4097,164428,8056,229539,16806
0500000US42001,42001,"Adams County, Pennsylvania",15613,1385,35851,2808,59445,2738,85043,3448,150667,10370,226734,30380
0500000US42003,42003,"Allegheny County, Pennsylvania",11404,456,29910,642,50855,944,80733,1445,187482,7210,352563,25006
0500000US42005,42005,"Armstrong County, Pennsylvania",11179,1717,26086,1697,41888,2224,64096,3330,119927,8014,185223,25412
0500000US42007,42007,"Beaver County, Pennsylvania",12323,1068,27902,1978,47685,2906,73696,3018,133295,8864,208212,29128
0500000US42011,42011,"Berks County, Pennsylvania",12800,748,31778,1164,52495,1519,79340,2064,164912,9874,281936,29553
0500000US42013,42013,"Blair County, Pennsylvania",10801,1256,25388,1657,42115,2229,63683,2655,126741,8592,206983,21642
0500000US42017,42017,"Bucks County, Pennsylvania",18878,1068,46950,1362,75553,1842,112923,2712,224810,8133,373037,23059
0500000US42019,42019,"Butler County, Pennsylvania",13831,1195,35339,2045,58337,3110,90351,3503,172861,8996,273305,26656
0500000US42021,42021,"Cambria County, Pennsylvania",9669,809,23723,1333,40383,1792,63331,2741,129939,9974,222034,29666
0500000US42025,42025,"Carbon County, Pennsylvania",13700,2037,33197,3768,50188,2939,67237,4482,141405,40666,260363,149774
0500000US42027,42027,"Centre County, Pennsylvania",9157,1778,27864,2031,50297,3676,79922,3973,177576,18442,305805,58566
0500000US42029,42029,"Chester County, Pennsylvania",19155,1268,50590,1975,83129,2779,125964,3397,265679,11859,455636,34458
0500000US42033,42033,"Clearfield County, Pennsylvania",10898,1224,25607,1924,42087,2142,60351,3071,108132,7437,156992,18823
0500000US42037,42037,"Columbia County, Pennsylvania",11753,1467,27282,2084,46154,3301,70549,3961,139046,15832,232133,51789
0500000US42039,42039,"Crawford County, Pennsylvania",11223,1195,25887,1814,42269,2460,63710,3357,121534,12018,194776,37495
0500000US42041,42041,"Cumberland County, Pennsylvania",15152,1345,35609,2042,57256,2733,87314,3670,187708,12428,332541,39243
0500000US42043,42043,"Dauphin County, Pennsylvania",13072,1075,32919,2003,52992,2063,80410,3029,157197,8592,255885,24395
0500000US42045,42045,"Delaware County, Pennsylvania",13505,902,35220,1341,61506,1828,98991,2386,216577,9034,386442,28185
0500000US42049,42049,"Erie County, Pennsylvania",10802,808,26996,1280,46337,1861,71168,2186,150065,11334,276681,41876
0500000US42051,42051,"Fayette County, Pennsylvania",9279,1155,22978,1521,39996,3011,63782,2887,120331,7263,184023,20581
0500000US42055,42055,"Franklin County, Pennsylvania",14719,1352,33629,2110,52027,2590,76224,3301,138956,8543,208128,21367
0500000US42063,42063,"Indiana County, Pennsylvania",9724,1308,24934,2657,43803,3299,67104,3726,127462,9325,199403,25737
0500000US42069,42069,"Lackawanna County, Pennsylvania",11228,728,26037,1585,43469,1963,69586,3152,136791,6287,217007,18412
0500000US42071,42071,"Lancaster County, Pennsylvania",15025,1039,35227,1185,54985,1626,81112,2258,155814,6903,250770,20192
0500000US42073,42073,"Lawrence County, Pennsylvania",10289,1390,26110,2018,43736,2290,66803,3270,128205,8052,194642,18064
0500000US42075,42075,"Lebanon County, Pennsylvania",13134,1639,32936,2572,52116,2723,76989,3112,134373,9264,214563,30333
0500000US42077,42077,"Lehigh County, Pennsylvania",13586,1047,33601,1461,54207,1652,82286,2426,163760,8008,269036,26517
0500000US42079,42079,"Luzerne County, Pennsylvania",9961,753,24469,1081,42106,1708,67039,2309,142338,8202,242293,25476
0500000US42081,42081,"Lycoming County, Pennsylvania",11908,1413,28116,1776,46243,2461,70728,2561,123992,5556,182274,12466
0500000US42085,42085,"Mercer County, Pennsylvania",10849,1016,26398,1847,42731,2378,64584,3203,129060,11520,215594,40796
0500000US42089,42089,"Monroe County, Pennsylvania",14941,1533,34032,2605,57031,4322,84483,4342,147453,10573,218020,24776
0500000US42091,42091,"Montgomery County, Pennsylvania",18373,663,46993,1303,77007,1902,116136,2636,257497,8345,456485,23958
0500000US42095,42095,"Northampton County, Pennsylvania",14565,1204,34840,1711,56082,2258,85091,2833,171104,8491,286352,29780
0500000US42097,42097,"Northumberland County, Pennsylvania",10700,1192,25074,1784,40910,2393,62979,3361,120642,8483,192617,25233
0500000US42101,42101,"Philadelphia County, Pennsylvania",6622,303,19655,594,35724,817,60509,1279,142931,4606,256868,15501
0500000US42107,42107,"Schuylkill County, Pennsylvania",11291,1105,27456,1671,44907,1970,67806,2659,125093,8579,196587,29072
0500000US42111,42111,"Somerset County, Pennsylvania",12621,1068,28020,1658,45644,2253,67520,3022,131956,15164,225824,47941
0500000US42125,42125,"Washington County, Pennsylvania",12959,1132,33272,1793,54340,2232,82621,3592,172583,13699,296027,41349
0500000US42129,42129,"Westmoreland County, Pennsylvania",12725,650,29771,948,48844,1650,76755,2507,151235,7485,249690,21107
0500000US42133,42133,"York County, Pennsylvania",15260,818,34997,1209,55456,1607,83061,2249,149622,5306,232453,15709
